Name	Length	EffectiveLength	TPM	NumReads
FBtr0081461	3340	3166.439	3.608535	87.857
FBtr0302290	2228	2054.439	29.291590	462.712
FBtr0072252	2911	2737.439	0.000000	0.000
FBtr0084452	1627	1453.439	74.537249	833.000
FBtr0079977	790	616.673	68.381688	324.242
FBtr0333409	854	680.631	10.463068	54.758
FBtr0343812	2787	2613.439	0.130081	2.614
FBtr0080828	1814	1640.439	0.438987	5.537
FBtr0080275	1814	1640.439	0.000000	0.000
FBtr0088215	2003	1829.439	0.000000	0.000
FBtr0086601	1597	1423.439	50.068763	548.000
FBtr0071158	1586	1412.439	19.882300	215.929
FBtr0303407	2132	1958.439	1.384041	20.842
FBtr0433512	2455	2281.439	0.411858	7.225
FBtr0088794	1818	1644.439	1.028136	13.000
FBtr0081048	909	735.613	0.088350	0.500
FBtr0329926	906	732.615	0.088809	0.500
FBtr0074343	639	465.724	0.000000	0.000
FBtr0087032	447	273.840	0.474928	1.000
FBtr0346117	3950	3776.439	2.875739	83.504
FBtr0100473	3845	3671.439	10.857097	306.496
FBtr0332188	3043	2869.439	0.474022	10.459
FBtr0079786	2070	1896.439	0.174290	2.541
FBtr0308567	1389	1215.439	26.199749	244.853
FBtr0300707	1524	1350.439	2.518112	26.147
FBtr0306816	342	168.930	0.000000	0.000
FBtr0345359	3393	3219.439	0.524814	12.992
FBtr0086072	2635	2461.439	55.479029	1050.008
FBtr0076623	825	651.651	1.023713	5.129
FBtr0303197	513	339.799	0.000000	0.000
FBtr0083734	987	813.569	0.000000	0.000
FBtr0305180	8146	7972.439	1.972153	120.895
FBtr0345713	10482	10308.439	1.582548	125.437
FBtr0305181	6752	6578.439	15.423784	780.169
FBtr0301124	8145	7971.439	1.900929	116.514
FBtr0070643	7079	6905.439	4.787420	254.195
FBtr0305182	6722	6548.439	33.265864	1674.987
FBtr0305184	5573	5399.439	11.306196	469.397
FBtr0305185	6082	5908.439	4.119723	187.161
FBtr0300931	9329	9155.439	2.635158	185.507
FBtr0305183	9545	9371.439	2.452985	176.757
FBtr0305179	8130	7956.439	1.888436	115.530
FBtr0075546	620	446.749	0.000000	0.000
FBtr0081178	1440	1266.439	7.291204	71.000
FBtr0087871	1210	1036.439	11.167899	89.000
FBtr0071048	3194	3020.439	8.212107	190.721
FBtr0304817	416	242.873	0.000000	0.000
FBtr0074982	2673	2499.439	0.000000	0.000
FBtr0303992	3377	3203.439	1.761682	43.393
FBtr0077592	3341	3167.439	9.877945	240.575
FBtr0347364	3392	3218.439	0.952222	23.565
FBtr0082139	3431	3257.439	1.203734	30.150
FBtr0082912	2683	2509.439	0.155478	3.000
FBtr0301438	3715	3541.439	0.199624	5.436
FBtr0332705	2953	2779.439	0.213564	4.564
FBtr0077311	332	158.934	1.636587	2.000
FBtr0073767	4823	4649.439	0.111858	3.999
FBtr0331598	4820	4646.439	0.111991	4.001
FBtr0110942	2184	2010.439	3.930176	60.754
FBtr0080536	2237	2063.439	1.906320	30.246
FBtr0301711	3083	2909.439	0.022365	0.500
FBtr0337045	3080	2906.439	0.022388	0.500
FBtr0080516	488	314.812	0.826236	2.000
FBtr0335250	2734	2560.439	0.209835	4.131
FBtr0074448	2360	2186.439	0.146152	2.457
FBtr0335248	2707	2533.439	0.120327	2.344
FBtr0335249	2713	2539.439	0.108950	2.127
FBtr0335251	2611	2437.439	0.230961	4.329
FBtr0074449	2255	2081.439	0.163201	2.612
FBtr0079768	3378	3204.439	0.040586	1.000
FBtr0073920	1156	982.439	3.044721	23.000
FBtr0301271	822	648.655	6.965872	34.743
FBtr0301272	1472	1298.439	0.211698	2.114
FBtr0077259	4454	4280.439	2.118116	69.713
FBtr0340040	4775	4601.439	2.551862	90.287
FBtr0339290	5082	4908.439	0.626524	23.646
FBtr0088602	4872	4698.439	0.866970	31.321
FBtr0088605	3617	3443.439	0.909674	24.085
FBtr0339293	4485	4311.439	1.582755	52.470
FBtr0088601	5747	5573.439	3.715500	159.227
FBtr0302603	4970	4796.439	0.943983	34.814
FBtr0112897	6552	6378.439	0.568382	27.876
FBtr0302604	6111	5937.439	0.688761	31.444
FBtr0088603	5869	5695.439	2.018768	88.407
FBtr0301511	5901	5727.439	1.567204	69.018
FBtr0339291	4152	3978.439	16.098114	492.451
FBtr0433506	4490	4316.439	1.145493	38.018
FBtr0088604	6520	6346.439	0.622940	30.398
FBtr0306585	4562	4388.439	1.634717	55.160
FBtr0308206	4431	4257.439	1.412695	46.246
FBtr0339292	4491	4317.439	1.987408	65.976
FBtr0308230	1477	1303.439	0.591605	5.929
FBtr0308231	1714	1540.439	0.333792	3.954
FBtr0072912	1533	1359.439	6.420947	67.117
FBtr0085326	4103	3929.439	7.942543	239.974
FBtr0336764	4091	3917.439	2.855948	86.026
FBtr0300094	607	433.762	0.000000	0.000
FBtr0081713	837	663.642	0.391942	2.000
FBtr0077698	1363	1189.439	0.000000	0.000
FBtr0345512	3540	3366.439	0.132646	3.434
FBtr0307181	2880	2706.439	0.223052	4.642
FBtr0112731	795	621.671	29.915788	143.000
FBtr0332760	1062	888.439	0.147731	1.009
FBtr0300199	1043	869.439	8.674516	57.991
FBtr0081289	928	754.611	2.173338	12.610
FBtr0343854	796	622.670	36.006269	172.390
FBtr0085627	2529	2355.439	5.286516	95.745
FBtr0339142	2198	2024.439	58.412544	909.255
FBtr0089259	3915	3741.439	4.615960	132.793
FBtr0089262	2903	2729.439	20.397772	428.086
FBtr0339766	2359	2185.439	5.761216	96.812
FBtr0089260	3990	3816.439	2.645414	77.630
FBtr0089261	4511	4337.439	2.581847	86.107
FBtr0289960	2205	2031.439	17.293724	270.126
FBtr0089263	4240	4066.439	5.115793	159.957
FBtr0075148	4536	4362.439	10.788737	361.889
FBtr0075150	6077	5903.439	1.234586	56.040
FBtr0347013	3876	3702.439	1.020378	29.049
FBtr0306814	8236	8062.439	0.749062	46.436
FBtr0306813	5849	5675.439	7.557971	329.822
FBtr0075149	5769	5595.439	3.910577	168.248
FBtr0075151	3750	3576.439	59.289757	1630.442
FBtr0330157	3257	3083.439	12.987061	307.908
FBtr0330158	2974	2800.439	12.636145	272.092
FBtr0333121	4338	4164.439	5.829346	186.660
FBtr0075182	3823	3649.439	17.937439	503.340
FBtr0076510	1531	1357.439	112.287771	1172.000
FBtr0071830	1710	1536.439	0.338587	4.000
FBtr0078414	2349	2175.439	7.154306	119.671
FBtr0333126	2705	2531.439	52.031500	1012.765
FBtr0078413	3454	3280.439	0.896828	22.621
FBtr0336964	1980	1806.439	0.000000	0.000
FBtr0076066	962	788.595	0.000000	0.000
FBtr0086744	2291	2117.439	8.006720	130.359
FBtr0340288	2241	2067.439	25.202755	400.641
FBtr0343509	635	461.725	0.032167	0.114
FBtr0343510	718	544.698	0.067313	0.282
FBtr0072404	546	372.781	2.303937	6.604
FBtr0084382	1795	1621.439	0.401046	5.000
FBtr0078990	1318	1144.439	0.228606	2.012
FBtr0301716	1644	1470.439	1.261590	14.264
FBtr0083240	1648	1474.439	26.614943	301.736
FBtr0304800	2769	2595.439	0.977065	19.499
FBtr0301301	5478	5304.439	18.509833	754.948
FBtr0074262	5550	5376.439	14.175759	586.025
FBtr0074267	5774	5600.439	3.067405	132.089
FBtr0074263	5593	5419.439	5.370521	223.793
FBtr0074264	5770	5596.439	2.423943	104.306
FBtr0074266	5653	5479.439	5.809692	244.773
FBtr0074265	5659	5485.439	4.145536	174.851
FBtr0074261	5559	5385.439	10.554219	437.041
FBtr0301300	5601	5427.439	4.101757	171.175
FBtr0072056	1052	878.439	0.000000	0.000
FBtr0303787	7305	7131.439	5.039007	276.310
FBtr0334322	8396	8222.439	3.320516	209.933
FBtr0303789	8391	8217.439	30.508221	1927.650
FBtr0303790	10196	10022.439	0.872868	67.266
FBtr0303788	7691	7517.439	2.809955	162.422
FBtr0081072	2656	2482.439	38.506485	735.000
FBtr0340498	500	326.802	0.795921	2.000
FBtr0347283	774	600.678	0.035223	0.163
FBtr0306284	372	198.917	0.547447	0.837
FBtr0071976	1173	999.439	0.000000	0.000
FBtr0086524	2738	2564.439	0.000000	0.000
FBtr0334007	2732	2558.439	0.000000	0.000
FBtr0304738	398	224.893	0.000000	0.000
FBtr0112495	669	495.711	0.000000	0.000
FBtr0075911	3892	3718.439	0.256742	7.341
FBtr0075912	3019	2845.439	0.075845	1.659
FBtr0273344	1785	1611.439	0.000000	0.000
FBtr0299656	2728	2554.439	6.926239	136.040
FBtr0346622	5139	4965.439	9.707020	370.611
FBtr0300522	2832	2658.439	2.513974	51.388
FBtr0300523	7023	6849.439	2.573157	135.518
FBtr0299652	3668	3494.439	5.669136	152.324
FBtr0299658	5921	5747.439	7.394478	326.781
FBtr0339528	3490	3316.439	29.230085	745.379
FBtr0300524	2106	1932.439	2.482489	36.887
FBtr0300521	5938	5764.439	36.895110	1635.313
FBtr0299657	1754	1580.439	67.901752	825.151
FBtr0071990	1062	888.439	0.146385	1.000
FBtr0088250	3539	3365.439	0.292628	7.572
FBtr0088249	3142	2968.439	0.500671	11.428
FBtr0077113	818	644.656	64.765376	321.030
FBtr0083836	1141	967.439	0.273113	2.032
FBtr0083837	1006	832.439	199.504626	1276.968
FBtr0112379	353	179.924	88.908065	123.000
FBtr0081549	1836	1662.439	0.078231	1.000
FBtr0343034	4879	4705.439	0.013844	0.501
FBtr0071463	5139	4965.439	0.013116	0.501
FBtr0075791	1940	1766.439	12.374926	168.080
FBtr0333030	1904	1730.439	1.872908	24.920
FBtr0088558	8117	7943.439	0.132728	8.107
FBtr0070251	2159	1985.439	0.000821	0.013
FBtr0077381	1403	1229.439	3.761003	35.554
FBtr0077382	1506	1332.439	3.752596	38.446
FBtr0340387	5600	5426.439	1.226085	51.158
FBtr0310055	6170	5996.439	2.100455	96.846
FBtr0300421	5909	5735.439	15.305630	674.983
FBtr0070530	1509	1335.439	2.041812	20.966
FBtr0310466	1518	1344.439	1.744525	18.034
FBtr0070539	594	420.764	0.000000	0.000
FBtr0070955	1647	1473.439	5.090187	57.669
FBtr0332972	2104	1930.439	0.395683	5.873
FBtr0078010	1040	866.439	12.568610	83.734
FBtr0300044	1142	968.439	2.014393	15.000
FBtr0334547	1804	1630.439	0.000000	0.000
FBtr0085741	1795	1621.439	0.000000	0.000
FBtr0073726	2256	2082.439	36.347608	582.000
FBtr0113439	1345	1171.439	0.123004	1.108
FBtr0074184	1428	1254.439	0.134171	1.294
FBtr0331225	1774	1600.439	0.103304	1.271
FBtr0079283	1383	1209.439	0.185897	1.729
FBtr0079983	912	738.613	15.847128	90.000
FBtr0084360	1870	1696.439	0.697001	9.092
FBtr0301765	2095	1921.439	2.717505	40.149
FBtr0345262	1324	1150.439	11.576138	102.401
FBtr0084359	1577	1403.439	5.408038	58.359
FBtr0303262	1281	1107.439	0.058817	0.501
FBtr0082762	1167	993.439	0.000000	0.000
FBtr0303263	1322	1148.439	0.056527	0.499
FBtr0082063	2839	2665.439	13.976781	286.451
FBtr0345178	3025	2851.439	1.232656	27.026
FBtr0083099	4533	4359.439	48.777571	1635.030
FBtr0083101	4323	4149.439	1.710369	54.570
FBtr0344377	4935	4761.439	29.368632	1075.219
FBtr0083100	4999	4825.439	15.155706	562.326
FBtr0333426	372	198.917	1.307625	2.000
FBtr0074417	1786	1612.439	17.583218	218.000
FBtr0304877	554	380.779	0.341549	1.000
FBtr0342671	351	177.925	0.000000	0.000
FBtr0091808	1023	849.439	1.021061	6.669
FBtr0082665	1596	1422.439	56.229812	615.000
FBtr0310456	516	342.798	0.024818	0.065
FBtr0310457	375	201.915	0.601970	0.935
FBtr0082373	1737	1563.439	6.488418	78.000
FBtr0347187	2036	1862.439	0.000000	0.000
FBtr0347190	2435	2261.439	0.000000	0.000
FBtr0347189	1083	909.439	0.000000	0.000
FBtr0347188	1837	1663.439	0.000000	0.000
FBtr0088573	2389	2215.439	0.325971	5.553
FBtr0088574	2548	2374.439	0.896465	16.367
FBtr0302505	2054	1880.439	18.348792	265.303
FBtr0302507	2150	1976.439	5.833771	88.656
FBtr0088572	2159	1985.439	0.628758	9.599
FBtr0088571	2943	2769.439	3.804119	81.007
FBtr0302506	2632	2458.439	1.923134	36.353
FBtr0088576	2847	2673.439	5.247226	107.864
FBtr0088577	2306	2132.439	11.475309	188.155
FBtr0088570	2402	2228.439	5.378987	92.167
FBtr0306705	2149	1975.439	12.113818	184.001
FBtr0343996	2414	2240.439	9.194571	158.394
FBtr0088575	2632	2458.439	0.750450	14.186
FBtr0088578	2063	1889.439	0.646765	9.396
FBtr0075780	652	478.714	15.757117	58.000
FBtr0076053	6275	6101.439	0.090255	4.234
FBtr0310009	5846	5672.439	0.127229	5.549
FBtr0310010	5972	5798.439	0.098418	4.388
FBtr0076054	6026	5852.439	0.120337	5.415
FBtr0076055	5849	5675.439	0.127759	5.575
FBtr0334109	5502	5328.439	0.144613	5.925
FBtr0076056	5505	5331.439	0.145250	5.954
FBtr0076057	5832	5658.439	0.128522	5.592
FBtr0334110	5969	5795.439	0.098001	4.367
FBtr0085449	1761	1587.439	0.041025	0.501
FBtr0332441	1888	1714.439	0.037872	0.499
FBtr0087244	3176	3002.439	31.967398	738.000
FBtr0087847	1545	1371.439	0.242696	2.559
FBtr0331976	1303	1129.439	0.323436	2.809
FBtr0331975	1494	1320.439	0.277549	2.818
FBtr0087848	1603	1429.439	0.528971	5.814
FBtr0344121	5831	5657.439	16.138444	702.031
FBtr0085128	5559	5385.439	4.079716	168.937
FBtr0080078	882	708.620	2.936512	16.000
FBtr0346138	1223	1049.439	0.270675	2.184
FBtr0085363	1048	874.439	1.162446	7.816
FBtr0337049	5525	5351.439	8.630823	355.138
FBtr0305352	4588	4414.439	0.790255	26.824
FBtr0305355	8836	8662.439	0.204461	13.618
FBtr0305356	5918	5744.439	8.524693	376.531
FBtr0305351	5997	5823.439	0.800142	35.828
FBtr0305354	5076	4902.439	1.056655	39.831
FBtr0305353	4793	4619.439	0.582453	20.688
FBtr0337050	9381	9207.439	0.242601	17.175
FBtr0305357	5566	5392.439	0.899509	37.296
FBtr0306681	2901	2727.439	0.000000	0.000
FBtr0084618	750	576.686	0.000000	0.000
FBtr0345301	752	578.686	0.000000	0.000
FBtr0076837	1008	834.439	8.572221	55.000
FBtr0085593	747	573.689	1.960360	8.647
FBtr0085594	578	404.770	48.906114	152.211
FBtr0085592	524	350.789	10146.127913	27366.646
FBtr0114555	747	573.689	17.794748	78.495
FBtr0111146	1379	1205.439	20.972882	194.392
FBtr0111147	1422	1248.439	1.326311	12.732
FBtr0111144	479	305.818	8.288309	19.490
FBtr0300612	2832	2658.439	13.453371	275.000
FBtr0082289	2357	2183.439	0.357384	6.000
FBtr0306170	1821	1647.439	3.166169	40.107
FBtr0079631	1803	1629.439	190.510989	2386.893
FBtr0306847	3781	3607.439	15.036586	417.084
FBtr0346130	4326	4152.439	4.385126	140.010
FBtr0078989	569	395.773	1.314436	4.000
FBtr0301289	4841	4667.439	16.361489	587.187
FBtr0333261	5380	5206.439	6.148594	246.145
FBtr0308089	5341	5167.439	3.362765	133.612
FBtr0073489	4893	4719.439	50.581283	1835.503
FBtr0073488	5296	5122.439	0.410762	16.179
FBtr0302114	2363	2189.439	0.446238	7.512
FBtr0073484	2554	2380.439	0.175583	3.214
FBtr0112812	6554	6380.439	0.526594	25.835
FBtr0308088	4841	4667.439	16.811202	603.326
FBtr0330390	4848	4674.439	3.007630	108.101
FBtr0112813	7249	7075.439	0.297968	16.211
FBtr0073491	2114	1940.439	0.191225	2.853
FBtr0301288	3196	3022.439	0.450256	10.464
FBtr0073492	2102	1928.439	0.192183	2.850
FBtr0073486	4865	4691.439	5.139607	185.400
FBtr0073483	2554	2380.439	0.115792	2.119
FBtr0333262	6815	6641.439	0.608821	31.090
FBtr0333263	2524	2350.439	0.089850	1.624
FBtr0073490	5119	4945.439	0.484469	18.422
FBtr0073487	4709	4535.439	4.535381	158.164
FBtr0073842	3853	3679.439	40.789960	1154.011
FBtr0331710	3993	3819.439	2.692018	79.059
FBtr0331709	4147	3973.439	1.928225	58.911
FBtr0075517	863	689.625	80.526758	427.000
FBtr0301973	2831	2657.439	1.971117	40.276
FBtr0301974	2836	2662.439	1.793869	36.724
FBtr0332512	476	302.820	0.000000	0.000
FBtr0331730	1897	1723.439	0.900861	11.938
FBtr0331731	1650	1476.439	0.597273	6.781
FBtr0331729	1801	1627.439	4.195670	52.503
FBtr0345984	2309	2135.439	2.331724	38.286
FBtr0071222	2010	1836.439	69.601005	982.804
FBtr0307197	1084	910.439	0.000000	0.000
FBtr0299878	1186	1012.439	0.000000	0.000
FBtr0112645	3484	3310.439	1.623514	41.325
FBtr0112644	2175	2001.439	0.823604	12.675
FBtr0089102	2971	2797.439	0.116002	2.495
FBtr0110906	2913	2739.439	0.120690	2.542
FBtr0344874	2910	2736.439	0.140805	2.963
FBtr0083106	2153	1979.439	0.131405	2.000
FBtr0083105	2197	2023.439	0.000000	0.000
FBtr0346109	2406	2232.439	0.000000	0.000
FBtr0085101	1607	1433.439	0.362925	4.000
FBtr0083974	573	399.771	0.000000	0.000
FBtr0078233	1543	1369.439	0.094969	1.000
FBtr0081080	3783	3609.439	29.371282	815.150
FBtr0343829	4010	3836.439	1.689906	49.850
FBtr0083835	1419	1245.439	19.840669	190.000
FBtr0344013	995	821.563	214.740546	1356.532
FBtr0347199	2392	2218.439	0.942597	16.079
FBtr0083281	1487	1313.439	3.384003	34.176
FBtr0300816	810	636.657	0.204277	1.000
FBtr0345303	742	568.690	0.000000	0.000
FBtr0086945	986	812.570	30.090014	188.000
FBtr0339510	1614	1440.439	0.000317	0.004
FBtr0076156	1650	1476.439	0.000313	0.004
FBtr0346859	3513	3339.439	0.090061	2.313
FBtr0079868	1350	1176.439	0.221098	2.000
FBtr0300681	938	764.610	1.564051	9.195
FBtr0084458	1008	834.439	32.231057	206.797
FBtr0346768	1967	1793.439	5.293725	73.000
FBtr0086899	642	468.721	12.208518	44.000
FBtr0307508	7203	7029.439	0.185014	10.000
FBtr0305657	5253	5079.439	0.204833	8.000
FBtr0081270	1438	1264.439	23.141968	224.995
FBtr0081267	1457	1283.439	99.132311	978.285
FBtr0081268	1653	1479.439	138.995131	1581.144
FBtr0100597	1576	1402.439	3.070756	33.113
FBtr0081269	1634	1460.439	24.530380	275.463
FBtr0331589	1491	1317.439	0.893102	9.047
FBtr0305314	644	470.718	0.056787	0.206
FBtr0339243	523	349.790	14.326562	38.532
FBtr0084543	577	403.770	2.661278	8.262
FBtr0083561	885	711.620	14.244970	77.944
FBtr0334799	2938	2764.439	0.072768	1.547
FBtr0089291	3367	3193.439	0.059369	1.458
FBtr0076387	910	736.613	0.176557	1.000
FBtr0071306	1372	1198.439	7.739014	71.314
FBtr0273265	1700	1526.439	0.000000	0.000
FBtr0300714	1547	1373.439	0.778048	8.217
FBtr0300717	1949	1775.439	0.309809	4.229
FBtr0332669	1745	1571.439	0.723704	8.744
FBtr0332670	1475	1301.439	0.490182	4.905
FBtr0300716	1751	1577.439	0.564969	6.853
FBtr0300715	1745	1571.439	0.335336	4.052
FBtr0072065	808	634.659	7.978295	38.934
FBtr0304837	771	597.678	0.000000	0.000
FBtr0071735	1990	1816.439	0.000000	0.000
FBtr0310323	16988	16814.439	12.390967	1602.000
FBtr0303250	2051	1877.439	0.000000	0.000
FBtr0079836	1967	1793.439	0.000000	0.000
FBtr0077297	1178	1004.439	0.129480	1.000
FBtr0300323	538	364.782	0.000000	0.000
FBtr0330197	5228	5054.439	0.830005	32.257
FBtr0110799	3808	3634.439	8.651257	241.764
FBtr0330199	3749	3575.439	5.038565	138.520
FBtr0330198	3724	3550.439	6.367734	173.837
FBtr0079414	1328	1154.439	15.444551	137.095
FBtr0079526	811	637.656	0.000000	0.000
FBtr0111194	957	783.599	0.000000	0.000
FBtr0079969	1182	1008.439	0.000000	0.000
FBtr0086161	4817	4643.439	0.221456	7.907
FBtr0086160	4758	4584.439	0.229592	8.093
FBtr0081165	1325	1151.439	28.458345	251.956
FBtr0081164	1327	1153.439	293.944217	2606.960
FBtr0346428	2022	1848.439	1.342708	19.084
FBtr0075327	1826	1652.439	8.871967	112.725
FBtr0075326	2010	1836.439	11.138030	157.275
FBtr0079424	1290	1116.439	33.107179	284.205
FBtr0084405	1342	1168.439	12.466288	112.000
FBtr0073193	1213	1039.439	16.297104	130.252
FBtr0346806	1656	1482.439	4.382063	49.949
FBtr0082153	901	727.617	0.000000	0.000
FBtr0301744	855	681.630	0.000000	0.000
FBtr0113177	842	668.638	0.156584	0.805
FBtr0445839	806	632.661	0.076303	0.371
FBtr0084028	1855	1681.439	9.358999	121.000
FBtr0070045	2227	2053.439	4.202453	66.353
FBtr0074557	2072	1898.439	22.582830	329.648
FBtr0310341	2049	1875.439	2.370707	34.187
FBtr0112878	3518	3344.439	1.496491	38.483
FBtr0446106	2150	1976.439	1.696950	25.789
FBtr0308232	2102	1928.439	22.272722	330.259
FBtr0112879	3380	3206.439	5.658079	139.498
FBtr0074555	2198	2024.439	0.948879	14.770
FBtr0346093	2091	1917.439	3.806714	56.124
FBtr0310340	2138	1964.439	1.679151	25.363
FBtr0306202	7235	7061.439	0.001952	0.106
FBtr0306205	3139	2965.439	0.049950	1.139
FBtr0306201	7568	7394.439	0.001869	0.106
FBtr0306203	6279	6105.439	0.009470	0.445
FBtr0306200	6524	6350.439	0.002156	0.105
FBtr0306204	6630	6456.439	0.002123	0.105
FBtr0340192	5901	5727.439	0.010090	0.444
FBtr0306199	6598	6424.439	0.009003	0.445
FBtr0346115	8106	7932.439	0.001749	0.107
FBtr0345422	1478	1304.439	0.817312	8.198
FBtr0086710	1362	1188.439	76.034310	694.802
FBtr0075291	2244	2070.439	0.125630	2.000
FBtr0075899	2215	2041.439	16.882416	265.000
FBtr0080149	1240	1066.439	4.756131	39.000
FBtr0070532	835	661.644	0.244567	1.244
FBtr0332305	815	641.656	2.180041	10.756
FBtr0334946	6303	6129.439	5.763344	271.625
FBtr0078716	6282	6108.439	15.916927	747.592
FBtr0329995	992	818.566	0.397479	2.502
FBtr0086787	897	723.619	23.993332	133.498
FBtr0086259	2822	2648.439	28.882837	588.172
FBtr0343028	6176	6002.439	3.637044	167.862
FBtr0112753	6294	6120.439	2.762698	130.014
FBtr0112755	2342	2168.439	9.077217	151.347
FBtr0343029	6324	6150.439	4.444685	210.195
FBtr0331304	4144	3970.439	25.677048	783.896
FBtr0308591	6951	6777.439	1.044525	54.433
FBtr0112754	4189	4015.439	3.259374	100.633
FBtr0089209	3671	3497.439	0.111557	3.000
FBtr0082403	773	599.678	368.034775	1697.000
FBtr0087818	896	722.619	0.090337	0.502
FBtr0306584	917	743.613	0.087109	0.498
FBtr0339100	1578	1404.439	2.322016	25.075
FBtr0339099	1899	1725.439	3.853821	51.129
FBtr0339102	1667	1493.439	14.824213	170.229
FBtr0339101	1419	1245.439	0.951058	9.108
FBtr0084614	1047	873.439	0.000000	0.000
FBtr0301695	964	790.593	0.000000	0.000
FBtr0343710	959	785.598	0.000000	0.000
FBtr0346514	1648	1474.439	0.000000	0.000
FBtr0076497	987	813.569	0.959139	6.000
FBtr0070565	1352	1178.439	0.000158	0.001
FBtr0332495	1345	1171.439	0.000158	0.001
FBtr0333371	1433	1259.439	3.278735	31.751
FBtr0078264	1754	1580.439	0.787829	9.574
FBtr0300873	1806	1632.439	1.089481	13.675
FBtr0079599	1407	1233.439	35.265086	334.455
FBtr0082545	1427	1253.439	0.000000	0.000
FBtr0301723	2084	1910.439	0.000000	0.000
FBtr0301722	1663	1489.439	0.000000	0.000
FBtr0301724	1658	1484.439	0.000000	0.000
FBtr0339639	1717	1543.439	0.000000	0.000
FBtr0080625	1841	1667.439	0.038986	0.500
FBtr0343676	1814	1640.439	0.039653	0.500
FBtr0088688	1091	917.439	54.661746	385.599
FBtr0307344	1523	1349.439	0.176381	1.830
FBtr0080965	1233	1059.439	0.000000	0.000
FBtr0071067	2478	2304.439	0.338619	6.000
FBtr0075284	1418	1244.439	0.522542	5.000
FBtr0088582	1196	1022.439	44.138470	347.000
FBtr0347542	8637	8463.439	0.592102	38.532
FBtr0081687	855	681.630	199.824760	1047.305
FBtr0074786	3600	3426.439	1.921641	50.628
FBtr0346016	3508	3334.439	3.758837	96.372
FBtr0075863	1641	1467.439	64.521895	728.018
FBtr0321318	1497	1323.439	1.177490	11.982
FBtr0346042	1840	1666.439	16.495949	211.369
FBtr0074793	1801	1627.439	94.907546	1187.628
FBtr0084128	3019	2845.439	0.000000	0.000
FBtr0073179	2710	2536.439	3.349963	65.334
FBtr0333142	2624	2450.439	142.461662	2684.212
FBtr0073178	2759	2585.439	13.288095	264.163
FBtr0073177	2521	2347.439	462.957202	8356.223
FBtr0081717	2151	1977.439	43.736466	665.000
FBtr0334838	1137	963.439	0.113525	0.841
FBtr0079439	1377	1203.439	0.080431	0.744
FBtr0345288	1383	1209.439	0.079877	0.743
FBtr0302587	1156	982.439	0.109733	0.829
FBtr0079440	1134	960.439	0.114153	0.843
FBtr0088178	3098	2924.439	3.532041	79.422
FBtr0088179	3375	3201.439	10.715613	263.777
FBtr0088180	3700	3526.439	3.752300	101.744
FBtr0079166	2898	2724.439	0.047983	1.005
FBtr0079165	3025	2851.439	0.045374	0.995
FBtr0344449	511	337.800	0.000000	0.000
FBtr0303412	256	82.986	0.000000	0.000
FBtr0071264	557	383.778	0.338879	1.000
FBtr0111115	1850	1676.439	11.045097	142.374
FBtr0086082	1767	1593.439	15.873766	194.487
FBtr0335258	1764	1590.439	4.900669	59.930
FBtr0086083	1761	1587.439	14.077721	171.832
FBtr0088320	597	423.764	0.000000	0.000
FBtr0088155	612	438.757	112.341381	379.000
FBtr0071610	4329	4155.439	9.342270	298.500
FBtr0080040	3207	3033.439	0.202076	4.713
FBtr0337008	2715	2541.439	0.277429	5.421
FBtr0080039	3073	2899.439	0.229155	5.109
FBtr0080041	2914	2740.439	0.273193	5.757
FBtr0082637	2347	2173.439	9.545292	159.519
FBtr0087641	2353	2179.439	92.672711	1553.000
FBtr0075629	1034	860.439	210.185246	1390.584
FBtr0331997	4647	4473.439	0.000000	0.000
FBtr0301019	4389	4215.439	0.000000	0.000
FBtr0331996	4411	4237.439	0.000000	0.000
FBtr0309855	283	109.963	0.000000	0.000
FBtr0076042	2329	2155.439	0.000000	0.000
FBtr0307521	5725	5551.439	5.091833	217.348
FBtr0307520	3013	2839.439	30.008053	655.157
FBtr0087993	1694	1520.439	1.111986	13.000
FBtr0339072	1851	1677.439	4.035058	52.044
FBtr0339073	1780	1606.439	3.318782	40.994
FBtr0339071	1791	1617.439	28.702480	356.962
FBtr0100062	469	295.828	0.000000	0.000
FBtr0339235	671	497.711	0.000000	0.000
FBtr0087794	4688	4514.439	0.080117	2.781
FBtr0339747	6020	5846.439	0.087430	3.930
FBtr0074377	483	309.815	2.167335	5.163
FBtr0112993	432	258.855	363.168495	722.837
FBtr0083789	1800	1626.439	0.079963	1.000
FBtr0091692	723	549.698	0.473185	2.000
FBtr0071890	1699	1525.439	0.000000	0.000
FBtr0077130	2187	2013.439	0.000831	0.013
FBtr0346640	2489	2315.439	0.000750	0.013
FBtr0089956	8195	8021.439	27.344372	1686.534
FBtr0310277	8182	8008.439	0.906855	55.842
FBtr0336617	8986	8812.439	2.840633	192.480
FBtr0336616	7646	7472.439	2.320506	133.328
FBtr0301483	550	376.780	0.000000	0.000
FBtr0084259	588	414.767	0.000000	0.000
FBtr0334757	2476	2302.439	0.037765	0.669
FBtr0334756	2653	2479.439	0.034803	0.664
FBtr0080485	2497	2323.439	0.037387	0.668
FBtr0301017	3243	3069.439	0.210944	4.979
FBtr0301016	3228	3054.439	0.213808	5.021
FBtr0076694	3199	3025.439	15.893524	369.729
FBtr0301645	2732	2558.439	0.152501	3.000
