Name	Length	EffectiveLength	TPM	NumReads
FBtr0082357	873	695.433	0.262265	1.227
FBtr0302302	7388	7210.143	7.927450	384.405
FBtr0346807	7270	7092.143	21.109261	1006.844
FBtr0077756	764	586.518	0.000000	0.000
FBtr0083201	3176	2998.143	0.524300	10.572
FBtr0299676	3206	3028.143	0.147310	3.000
FBtr0110824	1535	1357.143	56.315220	514.000
FBtr0079811	1516	1338.143	4.202233	37.818
FBtr0346623	1618	1440.143	3.240201	31.383
FBtr0343431	1164	986.143	1.176058	7.800
FBtr0331708	913	735.427	0.993452	4.914
FBtr0073818	901	723.429	34.137069	166.086
FBtr0305974	2789	2611.143	5.062353	88.899
FBtr0305973	2855	2677.143	9.624852	173.292
FBtr0305971	2765	2587.143	11.467447	199.526
FBtr0305975	2762	2584.143	4.861051	84.481
FBtr0305972	2766	2588.143	15.779656	274.661
FBtr0085174	2815	2637.143	9.085796	161.142
FBtr0081071	534	356.635	1.126016	2.701
FBtr0343828	695	517.548	0.075754	0.264
FBtr0343827	472	294.683	0.017963	0.036
FBtr0081866	1954	1776.143	16.157257	193.000
FBtr0089030	1116	938.143	4.841200	30.545
FBtr0087560	2371	2193.143	472.387766	6967.506
FBtr0071066	2031	1853.143	14.086267	175.556
FBtr0346619	2340	2162.143	4.229916	61.507
FBtr0303570	2419	2241.143	0.794806	11.980
FBtr0303569	2416	2238.143	0.466404	7.020
FBtr0273305	3276	3098.143	3.572289	74.432
FBtr0273306	3179	3001.143	6.151751	124.164
FBtr0273304	2167	1989.143	4.052592	54.214
FBtr0301145	2890	2712.143	18.870068	344.190
FBtr0306063	1016	838.143	0.369639	2.084
FBtr0076916	386	208.775	0.697415	0.979
FBtr0076915	420	242.733	0.012729	0.021
FBtr0339360	2351	2173.143	3.210045	46.915
FBtr0339361	1874	1696.143	1.221882	13.938
FBtr0300180	2072	1894.143	11.400075	145.222
FBtr0302496	2373	2195.143	2.141111	31.609
FBtr0088580	2195	2017.143	1.938980	26.304
FBtr0073082	1636	1458.143	65.569086	643.000
FBtr0343777	859	681.440	0.354506	1.625
FBtr0078128	830	652.468	22.646850	99.375
FBtr0070406	1908	1730.143	26.878638	312.753
FBtr0303998	941	763.423	2.012601	10.333
FBtr0303997	634	456.581	18.494110	56.789
FBtr0333731	702	524.546	2.019810	7.125
FBtr0081327	2447	2269.143	0.000000	0.000
FBtr0088863	1253	1075.143	0.000000	0.000
FBtr0111188	940	762.423	0.097813	0.502
FBtr0343092	960	782.394	0.094731	0.498
FBtr0082891	1377	1199.143	54.665403	440.854
FBtr0070624	1876	1698.143	0.000000	0.000
FBtr0445312	2081	1903.143	0.000000	0.000
FBtr0084617	1139	961.143	0.000000	0.000
FBtr0079755	1116	938.143	0.000000	0.000
FBtr0079756	1159	981.143	0.000000	0.000
FBtr0273420	1230	1052.143	0.000000	0.000
FBtr0087236	2862	2684.143	11.785525	212.748
FBtr0304747	1675	1497.143	71.903667	723.979
FBtr0087240	2775	2597.143	2.324755	40.605
FBtr0087241	3292	3114.143	2.323720	48.667
FBtr0086023	1414	1236.143	26.979018	224.288
FBtr0302508	1778	1600.143	0.344910	3.712
FBtr0078649	2849	2671.143	33.638296	604.286
FBtr0078653	3160	2982.143	2.593286	52.010
FBtr0078651	3087	2909.143	5.434390	106.323
FBtr0302597	3153	2975.143	4.605355	92.147
FBtr0309321	3793	3615.143	4.690546	114.041
FBtr0078654	2833	2655.143	3.460508	61.793
FBtr0309320	3683	3505.143	4.087881	96.364
FBtr0078650	2757	2579.143	493.864163	8566.328
FBtr0309319	4362	4184.143	10.550583	296.889
FBtr0078652	2995	2817.143	6.191115	117.298
FBtr0309322	3411	3233.143	0.848093	18.441
FBtr0301947	2760	2582.143	74.419939	1292.354
FBtr0087028	3516	3338.143	25.821441	579.692
FBtr0087029	3627	3449.143	1.357008	31.478
FBtr0087031	3478	3300.143	16.894143	374.956
FBtr0087026	3488	3310.143	2.719796	60.547
FBtr0087027	2358	2180.143	119.528120	1752.536
FBtr0087030	3589	3411.143	1.298600	29.791
FBtr0303871	8290	8112.143	2.761217	150.643
FBtr0333405	7966	7788.143	42.193941	2210.018
FBtr0303870	8158	7980.143	33.659606	1806.473
FBtr0303872	8125	7947.143	9.864696	527.238
FBtr0303873	10859	10681.143	0.420412	30.200
FBtr0304974	11378	11200.143	0.303050	22.827
FBtr0073579	2000	1822.143	3.879112	47.536
FBtr0346737	2289	2111.143	0.596107	8.464
FBtr0070389	1638	1460.143	10.387070	102.000
FBtr0072592	3208	3030.143	0.000000	0.000
FBtr0084303	2619	2441.143	0.182733	3.000
FBtr0072834	1211	1033.143	38.288591	266.037
FBtr0332668	1992	1814.143	16.788063	204.825
FBtr0345381	2839	2661.143	1.292838	23.138
FBtr0081951	3338	3160.143	0.267506	5.685
FBtr0081950	3181	3003.143	0.313713	6.336
FBtr0078726	1461	1283.143	0.098437	0.849
FBtr0334950	2396	2218.143	0.144160	2.151
FBtr0303408	2084	1906.143	2.319188	29.731
FBtr0433510	4165	3987.143	0.566171	15.182
FBtr0070269	3161	2983.143	40.244131	807.399
FBtr0342765	2738	2560.143	0.670251	11.540
FBtr0070393	2955	2777.143	11.000612	205.460
FBtr0089745	6478	6300.143	7.894356	334.487
FBtr0089743	6114	5936.143	18.252779	728.694
FBtr0089744	5992	5814.143	2.527228	98.819
FBtr0333501	7545	7367.143	0.010156	0.503
FBtr0333507	2913	2735.143	0.024908	0.458
FBtr0333509	5560	5382.143	0.023305	0.844
FBtr0333494	2593	2415.143	0.009209	0.150
FBtr0333502	4814	4636.143	0.016164	0.504
FBtr0333496	2039	1861.143	0.011381	0.142
FBtr0333500	2649	2471.143	0.009033	0.150
FBtr0333505	3620	3442.143	0.019818	0.459
FBtr0333498	2268	2090.143	0.010376	0.146
FBtr0333504	2886	2708.143	0.025155	0.458
FBtr0333506	1695	1517.143	0.030207	0.308
FBtr0347552	5074	4896.143	0.004910	0.162
FBtr0333497	2167	1989.143	0.010798	0.144
FBtr0333499	2188	2010.143	0.010708	0.145
FBtr0345689	7646	7468.143	0.010018	0.503
FBtr0333503	3380	3202.143	0.021294	0.459
FBtr0333508	3014	2836.143	0.024026	0.458
FBtr0333493	5029	4851.143	0.015444	0.504
FBtr0345690	7304	7126.143	0.010500	0.503
FBtr0342931	688	510.552	0.000000	0.000
FBtr0079063	645	467.572	0.000000	0.000
FBtr0346458	1107	929.143	0.000000	0.000
FBtr0088261	848	670.456	1.717836	7.746
FBtr0077587	1565	1387.143	0.107193	1.000
FBtr0079685	2342	2164.143	13.342275	194.190
FBtr0333416	3198	3020.143	0.763470	15.507
FBtr0084464	2167	1989.143	14.406228	192.721
FBtr0084465	2262	2084.143	3.373130	47.279
FBtr0082790	849	671.455	162.099822	732.000
FBtr0347429	402	224.757	0.000000	0.000
FBtr0076711	1107	929.143	153.197185	957.293
FBtr0076712	1247	1069.143	2.184426	15.707
FBtr0080967	856	678.445	0.000000	0.000
FBtr0082738	1157	979.143	0.000000	0.000
FBtr0334895	3821	3643.143	4.207325	103.085
FBtr0084462	4332	4154.143	4.954759	138.425
FBtr0111241	1257	1079.143	39.708792	288.189
FBtr0111239	1397	1219.143	43.249194	354.605
FBtr0111240	1354	1176.143	1.037483	8.206
FBtr0088746	1772	1594.143	0.932741	10.000
FBtr0087765	2121	1943.143	5.285103	69.067
FBtr0333151	2074	1896.143	10.555126	134.600
FBtr0079959	1761	1583.143	2.441976	26.000
FBtr0332702	578	400.618	0.244306	0.658
FBtr0075336	1047	869.143	0.400628	2.342
FBtr0084522	1091	913.143	33.935759	208.405
FBtr0078559	3559	3381.143	15.172033	345.000
FBtr0088501	4156	3978.143	28.126739	752.509
FBtr0334807	3412	3234.143	0.970080	21.100
FBtr0334808	3684	3506.143	0.567918	13.391
FBtr0290037	3145	2967.143	0.000000	0.000
FBtr0083026	1483	1305.143	0.569640	5.000
FBtr0076354	843	665.461	10.458883	46.808
FBtr0331580	786	608.506	0.046932	0.192
FBtr0078074	1232	1054.143	43.586024	309.000
FBtr0347105	2896	2718.143	21.166579	386.932
FBtr0335048	2266	2088.143	3.968415	55.730
FBtr0308123	4426	4248.143	2.464311	70.405
FBtr0082200	3920	3742.143	2.376925	59.820
FBtr0347104	2985	2807.143	90.448339	1707.564
FBtr0335049	3752	3574.143	1.568088	37.692
FBtr0301386	3773	3595.143	10.408090	251.651
FBtr0082197	3381	3203.143	2.996205	64.545
FBtr0082199	2967	2789.143	5.686185	106.660
FBtr0089670	3065	2887.143	0.002138	0.042
FBtr0089671	2910	2732.143	0.024956	0.459
FBtr0089669	2973	2795.143	0.002196	0.041
FBtr0089668	3025	2847.143	0.023953	0.459
FBtr0072837	1453	1275.143	0.115343	0.989
FBtr0072836	1413	1235.143	0.121691	1.011
FBtr0075642	1862	1684.143	48.051734	544.252
FBtr0332719	1008	830.143	0.139253	0.777
FBtr0074903	743	565.528	162.547008	618.223
FBtr0083889	1968	1790.143	0.041479	0.499
FBtr0083888	1846	1668.143	0.044624	0.501
FBtr0303465	1758	1580.143	3.506656	37.265
FBtr0071995	1296	1118.143	2.491404	18.735
FBtr0080708	1011	833.143	1.740201	9.751
FBtr0310430	666	488.556	22.852258	75.085
FBtr0074746	6649	6471.143	11.199343	487.400
FBtr0345016	6514	6336.143	17.802304	758.600
FBtr0082746	1467	1289.143	0.000000	0.000
FBtr0083993	1550	1372.143	32.189225	297.045
FBtr0110823	1098	920.143	25.848300	159.955
FBtr0113784	1815	1637.143	8.265003	91.000
FBtr0343566	1172	994.143	1.012363	6.769
FBtr0070675	1104	926.143	171.665092	1069.231
FBtr0079135	1800	1622.143	42.676533	465.575
FBtr0332554	4173	3995.143	0.276331	7.425
FBtr0083148	1019	841.143	0.000000	0.000
FBtr0074479	2330	2152.143	0.345652	5.003
FBtr0083731	1697	1519.143	14.486095	148.000
FBtr0081142	4164	3986.143	2.924686	78.405
FBtr0336841	3805	3627.143	18.260385	445.437
FBtr0336840	3899	3721.143	53.071524	1328.158
FBtr0071056	588	410.615	0.000000	0.000
FBtr0071803	1562	1384.143	0.859404	8.000
FBtr0305274	996	818.359	0.000000	0.000
FBtr0076948	2507	2329.143	0.000000	0.000
FBtr0076947	1657	1479.143	0.000000	0.000
FBtr0084830	1402	1224.143	8.381181	69.000
FBtr0339983	1925	1747.143	1.895537	22.273
FBtr0087450	1711	1533.143	5.238155	54.010
FBtr0345526	1951	1773.143	1.151986	13.737
FBtr0336994	440	262.711	0.000000	0.000
FBtr0300627	344	166.801	0.000000	0.000
FBtr0070384	1895	1717.143	1.341847	15.496
FBtr0331410	1668	1490.143	144.957437	1452.714
FBtr0330686	874	696.433	0.000000	0.000
FBtr0335464	1112	934.143	0.795875	5.000
FBtr0077959	1628	1450.143	13.329713	130.000
FBtr0304575	1476	1298.143	0.118769	1.037
FBtr0343572	1459	1281.143	0.121464	1.047
FBtr0304576	1474	1296.143	0.169959	1.482
FBtr0077295	1440	1262.143	0.180578	1.533
FBtr0077294	1598	1420.143	0.102756	0.981
FBtr0304578	1465	1287.143	0.172629	1.494
FBtr0304574	1458	1280.143	0.174773	1.505
FBtr0304577	1475	1297.143	0.169668	1.480
FBtr0071388	735	557.534	0.266696	1.000
FBtr0070445	1280	1102.143	53.692162	397.979
FBtr0307159	1798	1620.143	13.952033	152.021
FBtr0075379	709	531.543	48.953926	175.000
FBtr0308792	3190	3012.143	0.840380	17.024
FBtr0110898	1230	1052.143	0.290264	2.054
FBtr0308791	15344	15166.143	0.050848	5.186
FBtr0308797	15139	14961.143	0.054468	5.480
FBtr0100232	2330	2152.143	0.347473	5.029
FBtr0304654	3175	2997.143	0.889620	17.932
FBtr0310331	14827	14649.143	0.075094	7.398
FBtr0086492	2995	2817.143	0.342039	6.480
FBtr0332857	1299	1121.143	0.234989	1.772
FBtr0086495	1783	1605.143	0.175110	1.890
FBtr0308785	8932	8754.143	0.105835	6.231
FBtr0301610	1831	1653.143	0.164131	1.825
FBtr0308795	1251	1073.143	0.270432	1.952
FBtr0304655	3046	2868.143	0.505006	9.741
FBtr0304656	15106	14928.143	0.058067	5.830
FBtr0304653	2379	2201.143	0.144361	2.137
FBtr0308793	1179	1001.143	0.356649	2.401
FBtr0301609	3010	2832.143	0.481170	9.165
FBtr0308786	2872	2694.143	0.314932	5.706
FBtr0308790	3226	3048.143	0.364691	7.476
FBtr0308796	2378	2200.143	0.498723	7.379
FBtr0079281	1722	1544.143	0.000000	0.000
FBtr0073702	2245	2067.143	0.136245	1.894
FBtr0340412	4267	4089.143	0.076357	2.100
FBtr0073703	1215	1037.143	0.020055	0.140
FBtr0346126	5943	5765.143	0.048131	1.866
FBtr0332667	4374	4196.143	0.000000	0.000
FBtr0074871	3243	3065.143	0.000000	0.000
FBtr0085006	1983	1805.143	0.000000	0.000
FBtr0306708	1922	1744.143	0.000000	0.000
FBtr0080390	1765	1587.143	0.573313	6.120
FBtr0100125	905	727.429	0.632243	3.093
FBtr0080391	1048	870.143	1676.284034	9809.569
FBtr0334761	1814	1636.143	0.396122	4.359
FBtr0305263	953	775.407	7.767078	40.504
FBtr0334762	1121	943.143	108.409448	687.632
FBtr0080389	1849	1671.143	49.090336	551.723
FBtr0076340	3138	2960.143	20.279214	403.716
FBtr0076339	3160	2982.143	76.650319	1537.284
FBtr0083965	1270	1092.143	13.206281	97.000
FBtr0080431	4007	3829.143	0.038832	1.000
FBtr0080825	1083	905.143	9.035118	55.000
FBtr0343742	1563	1385.143	0.000000	0.000
FBtr0079935	1318	1140.143	0.000000	0.000
FBtr0081079	2427	2249.143	14.940998	226.000
FBtr0080572	557	379.628	7.705969	19.674
FBtr0345430	1031	853.143	0.254999	1.463
FBtr0077883	844	666.460	28.543214	127.935
FBtr0345646	932	754.423	0.000000	0.000
FBtr0086810	838	660.464	0.000000	0.000
FBtr0087891	711	533.543	4.180325	15.000
FBtr0300687	3310	3132.143	0.740002	15.588
FBtr0084848	3008	2830.143	2.175743	41.412
FBtr0334659	6145	5967.143	6.296904	252.700
FBtr0081932	2357	2179.143	539.762201	7910.427
FBtr0334660	4719	4541.143	235.461505	7191.126
FBtr0081931	4950	4772.143	55.663792	1786.479
FBtr0070074	1097	919.143	0.000000	0.000
FBtr0088190	829	651.468	0.011826	0.052
FBtr0076684	2388	2210.143	46.855363	696.452
FBtr0334615	2474	2296.143	2.807137	43.349
FBtr0333949	2618	2440.143	1.108976	18.199
FBtr0074676	2092	1914.143	0.038883	0.501
FBtr0332533	2265	2087.143	0.035582	0.499
FBtr0301527	1918	1740.143	1.424064	16.666
FBtr0082233	2407	2229.143	2.235243	33.510
FBtr0076588	525	347.642	0.000000	0.000
FBtr0091456	1179	1001.143	0.297045	2.000
FBtr0083945	1562	1384.143	218.996321	2038.588
FBtr0334579	1688	1510.143	2.184663	22.188
FBtr0091842	493	315.667	7.988501	16.959
FBtr0088759	1826	1648.143	0.360872	4.000
FBtr0113161	840	662.464	0.224453	1.000
FBtr0088981	1711	1533.143	21.336751	220.000
FBtr0087480	1177	999.143	0.000000	0.000
FBtr0073540	503	325.659	31.961232	70.000
FBtr0081108	1900	1722.143	0.270212	3.130
FBtr0081107	1888	1710.143	0.276256	3.177
FBtr0081106	1903	1725.143	0.268746	3.118
FBtr0081105	1807	1629.143	0.326302	3.575
FBtr0309862	5159	4981.143	10.702198	358.520
FBtr0301732	6120	5942.143	3.351373	133.930
FBtr0301730	5907	5729.143	2.416773	93.119
FBtr0301731	5701	5523.143	2.235914	83.053
FBtr0301728	5877	5699.143	5.022572	192.507
FBtr0309859	5172	4994.143	28.153194	945.585
FBtr0301726	5102	4924.143	4.973470	164.703
FBtr0309861	5262	5084.143	7.739683	264.638
FBtr0334592	5981	5803.143	6.097739	237.982
FBtr0309863	5906	5728.143	2.728117	105.097
FBtr0301727	6051	5873.143	3.401683	134.362
FBtr0309860	5874	5696.143	4.268933	163.535
FBtr0303221	1927	1749.143	2.760906	32.478
FBtr0080276	1935	1757.143	7.364520	87.029
FBtr0303220	2237	2059.143	1.696460	23.493
FBtr0070887	1107	929.143	0.000000	0.000
FBtr0345900	1363	1185.143	0.000000	0.000
FBtr0340386	4522	4344.143	0.069534	2.031
FBtr0112633	4903	4725.143	0.061946	1.969
FBtr0083242	1035	857.143	0.421250	2.428
FBtr0078587	2302	2124.143	1.260019	18.000
FBtr0084877	2380	2202.143	2.695139	39.915
FBtr0343172	2158	1980.143	9.929415	132.231
FBtr0071481	1031	853.143	30.326043	174.000
FBtr0083352	4180	4002.143	0.000000	0.000
FBtr0083351	3117	2939.143	0.000000	0.000
FBtr0083350	2784	2606.143	0.000000	0.000
FBtr0083347	4282	4104.143	0.000000	0.000
FBtr0083348	3628	3450.143	0.000000	0.000
FBtr0083349	4231	4053.143	0.000000	0.000
FBtr0084338	1112	934.143	0.000000	0.000
FBtr0344633	6377	6199.143	0.139200	5.803
FBtr0330050	5757	5579.143	0.177614	6.664
FBtr0083543	4543	4365.143	0.328290	9.638
FBtr0301615	3976	3798.143	0.162059	4.140
FBtr0075027	1008	830.143	4.657027	26.000
FBtr0076747	1020	842.143	0.000000	0.000
FBtr0307307	7712	7534.143	0.039472	2.000
FBtr0070200	1413	1235.143	0.120385	1.000
FBtr0074112	1443	1265.143	8.372001	71.233
FBtr0332618	1377	1199.143	608.805762	4909.773
FBtr0302044	4086	3908.143	0.012671	0.333
FBtr0333373	4366	4188.143	0.011857	0.334
FBtr0100141	4068	3890.143	0.012727	0.333
FBtr0071821	1977	1799.143	0.247938	3.000
FBtr0085048	3991	3813.143	0.155979	4.000
FBtr0302651	6987	6809.143	6.181622	283.078
FBtr0302650	6887	6709.143	2.903464	131.007
FBtr0302647	3506	3328.143	2.712241	60.707
FBtr0302648	3475	3297.143	2.327397	51.608
FBtr0302649	3499	3321.143	2.041511	45.599
FBtr0073640	1523	1345.143	4.421604	40.000
FBtr0331980	1201	1023.143	66.773544	459.465
FBtr0072145	1354	1176.143	0.573328	4.535
FBtr0081099	2276	2098.143	21.827494	308.000
FBtr0087234	2453	2275.143	59.146374	905.000
FBtr0073077	1636	1458.143	4.894737	48.000
FBtr0079613	1245	1067.143	183.584371	1317.559
FBtr0074762	6937	6759.143	46.125636	2096.746
FBtr0334281	6531	6353.143	6.823354	291.540
FBtr0334280	7718	7540.143	1.253291	63.554
FBtr0334278	7784	7606.143	21.245977	1086.808
FBtr0334279	7200	7022.143	3.454201	163.128
FBtr0077897	1185	1007.143	0.000000	0.000
FBtr0077362	1934	1756.143	0.677358	8.000
FBtr0081449	905	727.429	0.000000	0.000
FBtr0346028	641	463.575	11.677487	36.407
FBtr0309972	5588	5410.143	0.027484	1.000
FBtr0073375	3758	3580.143	0.000000	0.000
FBtr0070644	1560	1382.143	44.861248	417.000
FBtr0078994	1153	975.143	32.326290	212.000
FBtr0339490	398	220.763	16.104640	23.910
FBtr0085315	2597	2419.143	0.061465	1.000
FBtr0073245	5332	5154.143	36.651044	1270.441
FBtr0073246	5268	5090.143	5.174965	177.153
FBtr0073247	5223	5045.143	9.737823	330.405
FBtr0333326	1952	1774.143	2.640803	31.509
FBtr0081641	1792	1614.143	6.573655	71.361
FBtr0081640	1943	1765.143	40.192499	477.130
FBtr0086292	557	379.628	0.000000	0.000
FBtr0345607	534	356.635	0.859510	2.062
FBtr0070390	372	194.786	93.846464	122.938
FBtr0085701	6522	6344.143	301.766935	12875.272
FBtr0085702	3560	3382.143	7.998014	181.922
FBtr0087675	1065	887.143	40.058308	239.000
FBtr0074178	2135	1957.143	52.877989	696.000
FBtr0078758	953	775.407	95.247966	496.704
FBtr0339519	998	820.315	2.953916	16.296
FBtr0302580	560	382.627	0.000000	0.000
FBtr0110850	3378	3200.143	39.361235	847.130
FBtr0331564	1483	1305.143	135.860901	1192.516
FBtr0078201	1611	1433.143	0.983963	9.484
FBtr0072220	1239	1061.143	26.623674	190.000
FBtr0079343	6472	6294.143	25.891795	1096.000
FBtr0332950	7491	7313.143	1.065847	52.422
FBtr0301636	4817	4639.143	8.312857	259.358
FBtr0114365	6397	6219.143	0.346973	14.512
FBtr0114364	5126	4948.143	1.223276	40.708
FBtr0070847	3674	3496.143	10.632589	250.000
FBtr0305549	11632	11454.143	7.886046	607.482
FBtr0305548	10801	10623.143	16.468138	1176.547
FBtr0072532	11796	11618.143	7.200427	562.609
FBtr0074758	2455	2277.143	13.988031	214.219
FBtr0332891	2392	2214.143	3.271354	48.713
FBtr0332890	2801	2623.143	2.611334	46.068
FBtr0072619	1456	1278.143	0.000000	0.000
FBtr0086705	1166	988.143	7.222869	48.000
FBtr0344973	1949	1771.143	0.042154	0.502
FBtr0074648	1888	1710.143	0.043713	0.503
FBtr0086706	783	605.508	61.882664	252.000
FBtr0347151	2731	2553.143	12.259020	210.495
FBtr0306742	3540	3362.143	4.820648	109.002
FBtr0082942	2996	2818.143	7.496762	142.085
FBtr0082941	2669	2491.143	14.676551	245.886
FBtr0080170	1504	1326.143	89.536569	798.551
FBtr0080171	1533	1355.143	3.161523	28.813
FBtr0080169	2652	2474.143	45.137356	751.057
FBtr0080172	1473	1295.143	5.055984	44.039
FBtr0340551	1782	1604.143	3.523976	38.018
FBtr0340552	1661	1483.143	4.813987	48.018
FBtr0340550	2815	2637.143	2.340221	41.505
FBtr0302595	6443	6265.143	15.292742	644.359
FBtr0079641	6570	6392.143	32.590412	1401.032
FBtr0344863	6346	6168.143	7.980997	331.073
FBtr0339673	6565	6387.143	10.395317	446.536
FBtr0080759	950	772.416	0.962514	5.000
FBtr0075017	2053	1875.143	25.008147	315.375
FBtr0332325	2048	1870.143	1.305958	16.425
FBtr0079366	1486	1308.143	33.142309	291.575
FBtr0082006	370	192.787	49.361706	64.000
FBtr0289978	5352	5174.143	21.107428	734.489
FBtr0308650	5361	5183.143	5.981680	208.511
FBtr0076292	3423	3245.143	5.033512	109.854
FBtr0334100	3963	3785.143	1.380636	35.146
FBtr0087825	1171	993.143	3.892691	26.000
FBtr0076241	356	178.795	34.097044	41.000
FBtr0302208	2133	1955.143	0.132845	1.747
FBtr0075224	1028	850.143	0.060951	0.348
FBtr0078908	409	231.748	0.012432	0.019
FBtr0344124	412	234.744	1.266368	1.999
FBtr0344123	325	147.811	0.000759	0.001
FBtr0076544	2246	2068.143	0.202759	2.820
FBtr0076543	2415	2237.143	0.197981	2.979
FBtr0112791	1854	1676.143	0.556479	6.273
FBtr0076545	1519	1341.143	30.020779	270.775
FBtr0345030	1576	1398.143	1.465193	13.777
FBtr0076546	2320	2142.143	0.186364	2.685
FBtr0331550	2110	1932.143	0.207099	2.691
FBtr0074017	1892	1714.143	0.000043	0.001
FBtr0290279	1951	1773.143	0.471466	5.622
FBtr0290278	1459	1281.143	71.512089	616.153
FBtr0081375	1006	828.143	3.613380	20.125
FBtr0113163	1958	1780.143	0.085035	1.018
FBtr0082075	4099	3921.143	17.823785	470.029
FBtr0334616	3476	3298.143	15.199732	337.145
FBtr0082076	2075	1897.143	2.625388	33.497
FBtr0334617	3414	3236.143	3.920641	85.329
FBtr0076601	1001	823.143	0.000000	0.000
FBtr0075329	1757	1579.143	101.410403	1077.000
FBtr0077881	1591	1413.143	139.897989	1329.564
FBtr0331630	1713	1535.143	25.225521	260.436
FBtr0071534	1448	1270.143	0.351202	3.000
FBtr0070842	5767	5589.143	4.259194	160.097
FBtr0332399	6077	5899.143	3.369355	133.674
FBtr0332400	5747	5569.143	11.255874	421.579
FBtr0332401	5403	5225.143	3.731548	131.129
FBtr0070841	5733	5555.143	1.700211	63.520
FBtr0080315	1389	1211.143	7.801068	63.542
FBtr0078371	1892	1714.143	0.086744	1.000
FBtr0076718	1624	1446.143	0.205640	2.000
FBtr0078093	4436	4258.143	0.034836	0.998
FBtr0331204	4292	4114.143	0.036229	1.002
FBtr0089388	765	587.518	0.000000	0.000
FBtr0074508	3486	3308.143	0.045053	1.002
FBtr0112999	3573	3395.143	0.043692	0.998
FBtr0077944	942	764.422	0.194516	1.000
FBtr0346645	4496	4318.143	6.110267	177.447
FBtr0075759	3435	3257.143	52.663335	1153.605
FBtr0070362	8251	8073.143	32.945700	1788.765
FBtr0070363	8314	8136.143	3.893806	213.061
FBtr0339254	2804	2626.143	0.105096	1.856
FBtr0084697	3003	2825.143	0.093534	1.777
FBtr0086892	1154	976.143	74.030578	486.000
FBtr0452126	3344	3166.143	43.123745	918.245
FBtr0087557	671	493.555	0.000000	0.000
FBtr0087558	728	550.535	0.000000	0.000
FBtr0080929	1681	1503.143	0.000000	0.000
FBtr0331624	1844	1666.143	0.000000	0.000
FBtr0333711	990	812.365	0.000000	0.000
FBtr0075071	988	810.366	0.000000	0.000
FBtr0071611	1033	855.143	0.000000	0.000
FBtr0333338	8417	8239.143	0.052222	2.894
FBtr0333340	8596	8418.143	0.075963	4.301
FBtr0333344	10003	9825.143	0.065360	4.319
FBtr0333337	9386	9208.143	0.071716	4.441
FBtr0333345	12551	12373.143	0.251199	20.903
FBtr0333341	8403	8225.143	0.078634	4.350
FBtr0333342	8406	8228.143	0.078591	4.349
FBtr0333343	8338	8160.143	0.079577	4.367
FBtr0333339	9374	9196.143	0.056645	3.503
FBtr0080121	2715	2537.143	75.836375	1294.000
FBtr0078535	2469	2291.143	22.195358	342.000
FBtr0073124	3953	3775.143	0.078774	2.000
FBtr0331554	2285	2107.143	3.600911	51.029
FBtr0075919	2254	2076.143	6.918737	96.604
FBtr0075921	2321	2143.143	1.179822	17.005
FBtr0075920	2267	2089.143	10.703994	150.392
FBtr0083380	1856	1678.143	0.000000	0.000
FBtr0086282	1717	1539.143	0.000000	0.000
FBtr0091608	588	410.615	0.000000	0.000
FBtr0073051	1444	1266.143	0.000000	0.000
FBtr0082661	2767	2589.143	6.261410	109.028
FBtr0082660	2906	2728.143	1.247498	22.889
FBtr0330025	2364	2186.143	389.532009	5727.083
FBtr0074621	1475	1297.143	0.301211	2.628
FBtr0346083	1532	1354.143	0.260495	2.372
FBtr0112557	2190	2012.143	11.441069	154.824
FBtr0333973	4986	4808.143	0.000000	0.000
FBtr0333974	5089	4911.143	0.000000	0.000
FBtr0342618	408	230.749	0.000000	0.000
FBtr0079157	504	326.657	0.000000	0.000
FBtr0079156	453	275.699	0.000000	0.000
FBtr0347572	1113	935.143	0.966944	6.081
FBtr0075993	1101	923.143	13.355872	82.919
FBtr0086156	1219	1041.143	247.466499	1732.760
FBtr0082004	3989	3811.143	4.461910	114.364
FBtr0082003	3992	3814.143	3.033924	77.824
FBtr0082002	3753	3575.143	1.492074	35.875
FBtr0300414	3381	3203.143	7.507126	161.719
FBtr0082001	3756	3578.143	1.255722	30.218
FBtr0339891	957	779.398	0.000000	0.000
FBtr0078333	866	688.437	0.000000	0.000
FBtr0333286	905	727.429	0.000000	0.000
FBtr0083018	2084	1906.143	7.416174	95.071
FBtr0336876	1913	1735.143	0.526684	6.146
FBtr0310554	1622	1444.143	309.674632	3007.652
FBtr0082992	1999	1821.143	1.224716	15.000
FBtr0112970	1783	1605.143	0.046351	0.500
FBtr0307590	1843	1665.143	0.044616	0.500
FBtr0334027	1546	1368.143	0.900016	8.281
FBtr0083164	969	791.384	23.057500	122.719
FBtr0070092	1950	1772.143	92.944730	1107.733
FBtr0070093	2123	1945.143	4.148287	54.267
FBtr0072634	480	302.678	0.000000	0.000
FBtr0071842	1440	1262.143	34.989374	297.000
FBtr0112479	567	389.624	0.000000	0.000
FBtr0100050	2431	2253.143	1.541593	23.360
FBtr0100049	2691	2513.143	0.606485	10.251
FBtr0100048	2415	2237.143	1.927507	29.000
FBtr0078778	3233	3055.143	27.011560	555.000
FBtr0334795	646	468.571	0.000000	0.000
FBtr0078017	780	602.511	0.000000	0.000
FBtr0334796	1049	871.143	0.170686	1.000
FBtr0333542	690	512.551	0.086178	0.297
