target_id	length	eff_length	est_counts	tpm
FBtr0078519	566	367	0	0
FBtr0345019	1361	1162	793.247	45.5826
FBtr0345020	1576	1377	486.753	23.6033
FBtr0077808	1018	819	0	0
FBtr0074463	1124	925	845	60.9975
FBtr0113188	2010	1811	8.82752	0.325475
FBtr0347061	3149	2950	0	0
FBtr0078536	1874	1675	20.2388	0.806802
FBtr0071304	892	693	1	0.0963527
FBtr0332623	800	601	0	0
FBtr0080484	3184	2985	964	21.564
FBtr0070626	9245	9046	2984.65	22.031
FBtr0342740	8925	8726	2526.35	19.332
FBtr0077755	584	385	0	0
FBtr0077754	686	487	0	0
FBtr0076890	3438	3239	1145.2	23.6084
FBtr0333369	3713	3514	702.8	13.3545
FBtr0345674	4482	4283	51.6143	0.804673
FBtr0089419	1741	1542	775.231	33.5694
FBtr0079662	1172	973	103	7.0684
FBtr0086625	1486	1287	316	16.3948
FBtr0071243	704	505	5.165e-07	6.8293e-08
FBtr0343355	796	597	6.13414	0.686082
FBtr0303466	486	287	0	0
FBtr0071716	1201	1002	1.00128	0.0667245
FBtr0332000	4030	3831	2268.85	39.5449
FBtr0091487	2639	2440	0.00154562	4.2297e-05
FBtr0091489	4818	4619	362.812	5.24483
FBtr0091486	2731	2532	869.335	22.9256
FBtr0085257	3123	2924	1542.97	35.2353
FBtr0072087	3097	2898	1131.52	26.0712
FBtr0113113	3053	2854	843.276	19.7293
FBtr0113114	4745	4546	73.2713	1.07622
FBtr0343268	2431	2232	21.9331	0.65615
FBtr0300558	4600	4401	1550.9	23.5304
FBtr0304047	4017	3818	0	0
FBtr0304050	5939	5740	158.614	1.84513
FBtr0300557	4053	3854	403.433	6.98967
FBtr0300556	4066	3867	62.9383	1.08677
FBtr0300559	3857	3658	101.144	1.84627
FBtr0300554	4135	3936	0	0
FBtr0300555	4740	4541	3343.68	49.1666
FBtr0304046	4101	3902	49.9164	0.854187
FBtr0304048	4701	4502	61.4368	0.911214
FBtr0304049	4065	3866	4.48328e-06	7.74338e-08
FBtr0078621	2371	2172	0	0
FBtr0306631	4304	4105	0	0
FBtr0302085	5027	4828	674.03	9.322
FBtr0302086	4347	4148	0	0
FBtr0333888	8968	8769	0	0
FBtr0306632	6029	5830	20.0433	0.229561
FBtr0302584	5159	4960	0	0
FBtr0302583	5622	5423	8.45329	0.104084
FBtr0306630	4838	4639	74.4732	1.07195
FBtr0333889	8444	8245	0	0
FBtr0339138	2154	1955	0	0
FBtr0084314	1539	1340	0	0
FBtr0301498	5841	5642	1558.03	18.4391
FBtr0301499	4105	3906	5831.97	99.6965
FBtr0087935	2107	1908	5	0.17498
FBtr0076552	986	787	4	0.339377
FBtr0302420	1705	1506	0	0
FBtr0086033	2084	1885	2	0.070846
FBtr0345665	2807	2608	0	0
FBtr0083340	1711	1512	0	0
FBtr0084869	1894	1695	10	0.393937
FBtr0088771	1015	816	0.229462	0.0187766
FBtr0113373	2074	1875	0.885269	0.0315262
FBtr0307167	11695	11496	0	0
FBtr0089070	10619	10420	0	0
FBtr0332913	10141	9942	24	0.161189
FBtr0085950	1624	1425	151	7.07553
FBtr0304619	9544	9345	6.42212	0.0458877
FBtr0304617	6520	6321	34.9508	0.369206
FBtr0304621	7376	7177	1185.9	11.0332
FBtr0304620	8756	8557	1836.1	14.3276
FBtr0304614	10136	9937	251.474	1.6898
FBtr0304616	6383	6184	0	0
FBtr0345046	7289	7090	2.62523e-05	2.4724e-07
FBtr0304615	7343	7144	308.897	2.88715
FBtr0304618	7295	7096	399.777	3.76184
FBtr0345047	6425	6226	0	0
FBtr0304613	7334	7135	4.47633	0.0418915
FBtr0082595	2203	2004	9249	308.173
FBtr0084525	1726	1527	4	0.174911
FBtr0080222	1284	1085	10	0.615414
FBtr0074484	1770	1571	1039.52	44.183
FBtr0340623	1767	1568	41.4768	1.76627
FBtr0075868	4206	4007	1	0.0166639
FBtr0071787	1663	1464	313	14.2758
FBtr0072188	735	536	13964	1739.57
FBtr0088495	4116	3917	1	0.0170468
FBtr0087000	1783	1584	0	0
FBtr0343340	768	569	0	0
FBtr0072164	586	387	2.9608	0.510853
FBtr0343341	836	637	10.0392	1.05234
FBtr0073063	2326	2127	381.395	11.973
FBtr0073064	1995	1796	0	0
FBtr0088486	1850	1651	377.972	15.2865
FBtr0113061	1820	1621	370.624	15.2668
FBtr0088490	1825	1626	17.1804	0.705522
FBtr0088487	1956	1757	345.224	13.1198
FBtr0082608	775	576	894.063	103.644
FBtr0344263	786	587	533.937	60.7364
FBtr0081370	1727	1528	5	0.218496
FBtr0081369	2605	2406	0	0
FBtr0336750	2767	2568	0	0
FBtr0299517	1027	828	0	0
FBtr0345809	1297	1098	0	0
FBtr0340119	1073	874	6	0.458392
FBtr0075955	546	347	0	0
FBtr0307099	242	43.8484	0	0
FBtr0084797	489	290	89	20.4922
FBtr0083551	600	401	360	59.9453
FBtr0075872	2284	2085	2	0.0640503
FBtr0085508	1005	806	427	35.3745
FBtr0087099	2458	2259	14.5742	0.43079
FBtr0087098	2146	1947	0	0
FBtr0340062	1993	1794	7.42581	0.276387
FBtr0087100	2622	2423	0	0
FBtr0082631	1328	1129	3	0.177429
FBtr0303993	8076	7877	190.129	1.6117
FBtr0333359	8539	8340	4.80848e-06	3.8498e-08
FBtr0347066	8335	8136	575.577	4.72378
FBtr0072747	8339	8140	757.294	6.21208
FBtr0302458	765	566	0	0
FBtr0082587	777	578	385.996	44.5915
FBtr0091923	576	377	5	0.885576
FBtr0073176	1088	889	1412.4	106.085
FBtr0333141	1313	1114	17.9896	1.07828
FBtr0073175	886	687	58.6133	5.69687
FBtr0310076	1783	1584	0.0224424	0.000946043
FBtr0310500	1786	1587	68.7493	2.8926
FBtr0310501	1672	1473	214.458	9.72158
FBtr0070385	1948	1749	10.77	0.411172
FBtr0083807	2954	2755	0	0
FBtr0083808	2884	2685	0	0
FBtr0334923	2720	2521	6.98009e-05	1.84878e-06
FBtr0083810	3096	2897	129.569	2.98641
FBtr0334924	2730	2531	138.847	3.66304
FBtr0083809	2804	2605	23.5838	0.604508
FBtr0076914	429	230	0	0
FBtr0301218	408	209	0	0
FBtr0075411	1700	1501	104	4.62647
FBtr0110911	1114	915	0	0
FBtr0342603	1089	890	72	5.40181
FBtr0329897	6710	6511	0.0465455	0.000477339
FBtr0112623	7109	6910	2.0683e-05	1.99863e-07
FBtr0334569	6840	6641	0	0
FBtr0112624	8745	8546	1.45825e-08	1.13937e-10
FBtr0329898	9067	8868	0.0105253	7.92516e-05
FBtr0334567	10048	9849	1.09968	0.00745541
FBtr0112622	7637	7438	0	0
FBtr0290011	7037	6838	13.6057	0.132858
FBtr0329899	10319	10120	8.25633	0.0544758
FBtr0334568	9215	9016	127.316	0.942902
FBtr0073386	1305	1106	0	0
FBtr0082775	1147	948	1	0.070435
FBtr0074452	1064	865	301.108	23.2436
FBtr0340622	906	707	817.892	77.2456
FBtr0307506	1764	1565	464.668	19.8256
FBtr0085080	1634	1435	1493.33	69.4867
FBtr0078939	2216	2017	791.099	26.1892
FBtr0335432	2964	2765	0	0
FBtr0306344	2352	2153	25.5414	0.792133
FBtr0078941	2760	2561	61.9331	1.61477
FBtr0306343	2883	2684	187.633	4.66793
FBtr0078942	2460	2261	160.717	4.74634
FBtr0335431	2213	2014	0.0760217	0.00252043
FBtr0087045	794	595	0	0
FBtr0080291	1347	1148	0	0
FBtr0342591	1572	1373	3	0.145897
FBtr0071904	1183	984	393	26.6682
FBtr0073213	536	337	2	0.396275
FBtr0078433	690	491	0	0
FBtr0084775	1500	1301	1544.42	79.2657
FBtr0113354	1553	1354	2698.63	133.083
FBtr0084776	1701	1502	2051.54	91.2027
FBtr0084777	1549	1350	0.000544401	2.69266e-05
FBtr0113031	393	194	24	8.2605
FBtr0078730	2415	2216	2523	76.0229
FBtr0082849	1226	1027	586	38.0999
FBtr0330062	1542	1343	495.798	24.6505
FBtr0330063	1491	1292	545.675	28.2012
FBtr0076949	1605	1406	753.888	35.8029
FBtr0330064	1506	1307	23.492	1.20016
FBtr0330065	1189	990	106.913	7.21096
FBtr0330061	1554	1355	329.235	16.2242
FBtr0334939	993	794	21	1.76602
FBtr0087796	511	312	0	0
FBtr0345269	3108	2909	0	0
FBtr0083687	3111	2912	0	0
FBtr0078452	1022	823	3	0.243399
FBtr0333294	3423	3224	522.414	10.8197
FBtr0075494	3207	3008	1182.51	26.2496
FBtr0333293	5042	4843	476.038	6.56333
FBtr0075493	3410	3211	564.272	11.734
FBtr0310581	3106	2907	332.77	7.64357
FBtr0310582	3240	3041	1.24898e-07	2.74243e-09
FBtr0085145	1831	1632	2880.47	117.853
FBtr0085137	2128	1929	507.275	17.5593
FBtr0114372	2058	1859	248.256	8.91696
FBtr0112834	2118	1919	2092.61	72.8131
FBtr0085139	1909	1710	5.59133	0.218331
FBtr0085140	1969	1770	426.508	16.0898
FBtr0085146	1882	1683	467.579	18.551
FBtr0085138	2050	1851	2422.72	87.3963
FBtr0306166	481	282	0	0
FBtr0339136	314	115	0	0
FBtr0079605	1061	862	1473	114.102
FBtr0078976	1067	868	2	0.153853
FBtr0074014	1781	1582	9.06229	0.382497
FBtr0074012	2476	2277	17.8624	0.523809
FBtr0343351	4420	4221	4.07536	0.0644685
FBtr0089732	765	566	5	0.589862
FBtr0334557	856	657	0	0
FBtr0083875	832	633	0	0
FBtr0085893	493	294	0	0
FBtr0339185	1582	1383	15.5393	0.750252
FBtr0085574	1137	938	292.461	20.8191
FBtr0346956	2090	1891	0	0
FBtr0303195	5618	5419	595.42	7.33671
FBtr0332593	5550	5351	2359.99	29.4491
FBtr0071524	7070	6871	2395.98	23.2841
FBtr0332594	7073	6874	935.923	9.09134
FBtr0088389	1581	1382	0	0
FBtr0088388	1526	1327	532	26.7693
FBtr0083597	2040	1841	33	1.1969
FBtr0339349	5099	4900	15	0.204405
FBtr0302918	4066	3867	0	0
FBtr0302919	5153	4954	1.22504e-05	1.65117e-07
FBtr0339350	5156	4957	5.64781e-06	7.60778e-08
FBtr0330100	4842	4643	90.7838	1.30559
FBtr0335410	4851	4652	7.62677	0.109471
FBtr0330101	4863	4664	0.282716	0.00404751
FBtr0085778	4872	4673	0.0240171	0.00034318
FBtr0335411	4863	4664	0.282716	0.00404751
FBtr0075812	8007	7808	276.879	2.36782
FBtr0304904	7335	7136	257.093	2.40565
FBtr0340705	7161	6962	1468.26	14.0821
FBtr0088765	1695	1496	0	0
FBtr0088766	1640	1441	6	0.278025
FBtr0084550	2008	1809	679	25.0627
FBtr0077112	1106	907	475.658	35.0175
FBtr0310534	1191	992	306.937	20.6602
FBtr0310533	1045	846	28.4042	2.24186
FBtr0082845	1613	1414	6	0.283334
FBtr0332764	3003	2804	90	2.14319
FBtr0081199	1115	916	124	9.03906
FBtr0332360	5516	5317	0	0
FBtr0332367	5210	5011	0	0
FBtr0332366	5255	5056	0	0
FBtr0332362	1508	1309	0.856756	0.0437033
FBtr0332361	5445	5246	0	0
FBtr0306392	5411	5212	0	0
FBtr0332364	5051	4852	0	0
FBtr0079621	1053	854	0	0
FBtr0332365	5243	5044	0	0
FBtr0306391	5414	5215	30.4504	0.389884
FBtr0332363	5309	5110	4.60316e-07	6.01495e-09
FBtr0079620	1354	1155	7.69288	0.444738
FBtr0100231	320	121	10382	5729.18
FBtr0073358	4357	4158	0	0
FBtr0332744	4183	3984	13	0.217882
FBtr0078569	3771	3572	38.0501	0.711282
FBtr0078570	3871	3672	455.985	8.29173
FBtr0078568	3840	3641	1930.18	35.3975
FBtr0346095	4056	3857	255.081	4.41597
FBtr0332053	3915	3716	176.708	3.17524
FBtr0087484	324	125	0	0
FBtr0330068	3575	3376	416.985	8.24736
FBtr0110923	2739	2540	0	0
FBtr0073131	3575	3376	416.985	8.24736
FBtr0110921	2958	2759	85.0222	2.05768
FBtr0110920	3536	3337	285.03	5.70337
FBtr0110922	2625	2426	51.3001	1.41197
FBtr0110925	2930	2731	45.6442	1.11599
FBtr0073134	2919	2720	48.3811	1.18769
FBtr0302598	4914	4715	79.4446	1.12507
FBtr0110924	4769	4570	4.09762	0.0598704
FBtr0073132	2981	2782	444.888	10.678
FBtr0073135	2891	2692	25.6136	0.63532
FBtr0301948	3311	3112	8.60872	0.184712
FBtr0073133	2700	2501	0	0
FBtr0335134	1731	1532	67.638	2.94801
FBtr0077450	1278	1079	219.362	13.5749
FBtr0072275	3812	3613	1	0.0184812
FBtr0078694	1059	860	21.6089	1.67776
FBtr0078693	1225	1026	1580.39	102.852
FBtr0301619	8270	8071	107.385	0.888408
FBtr0344112	8332	8133	0.00602951	4.95027e-05
FBtr0344465	8207	8008	20.5185	0.171087
FBtr0301618	8144	7945	125.091	1.0513
FBtr0075520	4026	3827	3781	65.9698
FBtr0333578	3562	3363	0	0
FBtr0072058	3845	3646	975.826	17.8712
FBtr0344561	5152	4953	89.8853	1.21176
FBtr0344559	5083	4884	776.178	10.6116
FBtr0344560	4496	4297	13.9372	0.216574
FBtr0346593	1292	1093	0	0
FBtr0072761	1156	957	17	1.18613
FBtr0300490	2762	2563	27.9456	0.72805
FBtr0072344	1892	1693	400.725	15.8047
FBtr0081514	1411	1212	8.42265	0.464027
FBtr0333354	3292	3093	6.57735	0.141993
FBtr0345672	5724	5525	0	0
FBtr0086608	5570	5371	1	0.012432
FBtr0081568	1016	817	387	31.629
FBtr0087861	331	132	688	348.026
FBtr0300052	1548	1349	0	0
FBtr0072928	1162	963	19.0896	1.32363
FBtr0088638	15770	15571	5.37818	0.023063
FBtr0304571	16042	15843	8.15427e-08	3.43672e-10
FBtr0304568	16003	15804	3.02291e-08	1.27719e-10
FBtr0308083	15811	15612	11.7482	0.050247
FBtr0088637	15847	15648	0.00978569	4.1757e-05
FBtr0304570	16056	15857	0	0
FBtr0304569	15788	15589	1.22714	0.00525621
FBtr0088639	15770	15571	5.37818	0.023063
FBtr0304572	15871	15672	0.0869583	0.000370496
FBtr0088640	15812	15613	0.17155	0.000733671
FBtr0344003	1731	1532	0	0
FBtr0085798	1860	1661	14	0.562802
FBtr0077006	1233	1034	0	0
FBtr0072760	744	545	0	0
FBtr0343568	4432	4233	0	0
FBtr0332290	4243	4044	1425.99	23.5452
FBtr0070702	4813	4614	599.011	8.6687
FBtr0301237	1763	1564	142	6.06246
FBtr0087092	2022	1823	0	0
FBtr0113086	2078	1879	0	0
FBtr0072327	1959	1760	25.8726	0.981575
FBtr0072328	1736	1537	116	5.03943
FBtr0306655	1683	1484	212.185	9.54723
FBtr0091864	529	330	0.888889	0.179858
FBtr0073913	4958	4759	0	0
FBtr0343518	4837	4638	3	0.0431904
FBtr0339532	2842	2643	5298.8	133.868
FBtr0339531	4537	4338	30.6516	0.471803
FBtr0083448	4309	4110	3331.9	54.1311
FBtr0083447	4537	4338	30.6516	0.471803
FBtr0310074	1289	1090	150.094	9.19465
FBtr0080585	1286	1087	296.906	18.2384
FBtr0087627	3859	3660	0	0
FBtr0273289	5172	4973	0	0
FBtr0273291	5082	4883	0	0
FBtr0273287	5105	4906	0	0
FBtr0273290	5218	5019	0	0
FBtr0273288	5744	5545	0	0
FBtr0273285	5143	4944	0	0
FBtr0273286	5583	5384	2	0.024804
FBtr0077505	687	488	2	0.273657
FBtr0084224	943	744	0	0
FBtr0445215	733	534	1128	141.047
FBtr0334658	3521	3322	8.18582	0.164535
FBtr0085581	3527	3328	0.814185	0.0163357
FBtr0073255	2648	2449	5	0.136326
FBtr0343181	2096	1897	0	0
FBtr0071894	1721	1522	1	0.0438715
FBtr0074480	3668	3469	1403	27.0054
FBtr0085418	1831	1632	998	40.8326
FBtr0087893	2830	2631	7	0.177654
FBtr0308361	1111	912	0	0
FBtr0345137	1218	1019	0	0
FBtr0308363	2917	2718	1	0.0245667
FBtr0308362	1508	1309	0	0
FBtr0344421	857	658	1	0.101478
FBtr0075944	992	793	708	59.6152
FBtr0074053	1530	1331	281.415	14.1178
FBtr0343332	1809	1610	51.5848	2.1394
FBtr0078004	406	207	0	0
FBtr0306799	988	789	1	0.0846292
FBtr0308821	1252	1053	0	0
FBtr0308822	2106	1907	0	0
FBtr0112766	714	515	14	1.81517
FBtr0091520	681	482	0	0
FBtr0071180	2571	2372	3157.38	88.881
FBtr0071181	2543	2344	400.621	11.4123
FBtr0070557	487	288	0	0
FBtr0084034	2799	2600	545	13.9965
FBtr0334668	1207	1008	679.074	44.9835
FBtr0081635	1017	818	3317.48	270.802
FBtr0081636	991	792	74.1631	6.25259
FBtr0081637	985	786	38.2813	3.25208
FBtr0299959	1936	1737	328	12.6087
FBtr0339288	2008	1809	17.8275	0.658034
FBtr0088664	1948	1749	42.1725	1.61004
FBtr0084611	1152	953	1	0.0700655
FBtr0345314	826	627	728.439	77.5751
FBtr0070128	913	714	121.479	11.3606
FBtr0070129	869	670	0	0
FBtr0070125	845	646	335.077	34.6346
FBtr0070126	935	736	522.892	47.4386
FBtr0070124	1472	1273	44.9672	2.35866
FBtr0070127	1050	851	302.652	23.7471
FBtr0070123	1087	888	122.977	9.24714
FBtr0100530	1544	1345	33.5169	1.66395
FBtr0332314	5266	5067	20.1973	0.266158
FBtr0071005	2316	2117	353.664	11.1549
FBtr0071006	2758	2559	60.0598	1.56715
FBtr0301860	1832	1633	247.079	10.1029
FBtr0114513	1234	1035	0	0
FBtr0081834	1481	1282	1275	66.4078
FBtr0083615	652	453	2	0.294801
FBtr0343204	975	776	20.8319	1.79252
FBtr0302316	1094	895	60.1681	4.4889
FBtr0081914	3092	2893	1187	27.3968
FBtr0076928	1004	805	2	0.165894
FBtr0074205	48733	48534	2830	3.89347
FBtr0083287	966	767	0	0
FBtr0083288	1054	855	190	14.8383
FBtr0081522	1110	911	1	0.0732957
FBtr0082737	2173	1974	0	0
FBtr0299976	1117	918	157.5	11.456
FBtr0071728	1188	989	0	0
FBtr0079624	1213	1014	1	0.0658505
FBtr0329990	2002	1803	81.0684	3.00229
FBtr0073112	1303	1104	149.361	9.03368
FBtr0076393	1617	1418	2	0.0941783
FBtr0300455	2947	2748	1	0.0242985
FBtr0071764	5173	4974	9.79134	0.131442
FBtr0100521	4665	4466	100.418	1.50137
FBtr0071763	4847	4648	25.5385	0.366881
FBtr0342981	3897	3698	14.2526	0.25735
FBtr0305043	14423	14224	2015.01	9.45916
FBtr0345261	13190	12991	800.746	4.11575
FBtr0084563	13001	12802	6665.14	34.7639
FBtr0084562	14396	14197	6385.78	30.0341
FBtr0334942	13229	13030	1768.45	9.06244
FBtr0334943	14393	14194	843.591	3.96848
FBtr0310079	3301	3102	10198	219.518
FBtr0331932	768	569	10439.6	1225.09
FBtr0078056	601	402	19526.4	3243.34
FBtr0084445	1484	1285	11.7385	0.60997
FBtr0300818	1680	1481	1	0.045086
FBtr0073557	1418	1219	1187.27	65.0344
FBtr0073556	1075	876	9670.29	737.11
FBtr0346276	2447	2248	1025.17	30.4505
FBtr0346277	1774	1575	3299.27	139.873
FBtr0088814	1722	1523	29.5902	1.29731
FBtr0339296	1661	1462	80.7295	3.68707
FBtr0088813	1606	1407	12.3845	0.587733
FBtr0088811	2078	1879	710.791	25.2588
FBtr0088812	1719	1520	98.4838	4.32632
FBtr0080437	1262	1063	36.591	2.29846
FBtr0089748	1358	1159	0	0
FBtr0299866	2629	2430	2.21051e-05	6.07411e-07
FBtr0299864	3292	3093	167.126	3.60796
FBtr0299865	2585	2386	759.888	21.2655
FBtr0072475	2696	2497	25.1103	0.671476
FBtr0301889	3439	3240	1193.88	24.6043
FBtr0344419	493	294	3	0.681351
FBtr0078552	1415	1216	300	16.4735
FBtr0078553	1445	1246	0	0
FBtr0303708	5407	5208	536.033	6.87254
FBtr0303710	6200	6001	923.231	10.2727
FBtr0332963	2596	2397	112.708	3.13967
FBtr0303709	1954	1755	31.0287	1.18055
FBtr0087139	1495	1296	1533	78.9831
FBtr0346541	1632	1433	132.17	6.15862
FBtr0076454	1220	1021	1089.83	71.2738
FBtr0082638	2386	2187	26.1184	0.797433
FBtr0084285	1694	1495	1	0.0446638
FBtr0310266	2698	2499	267.474	7.14682
FBtr0078711	2706	2507	616.647	16.424
FBtr0304794	2819	2620	59.2013	1.50878
FBtr0309091	2701	2502	0.0226635	0.000604834
FBtr0330314	2590	2391	2167.11	60.5199
FBtr0078710	2798	2599	336.774	8.65226
FBtr0339320	2677	2478	1629.77	43.916
FBtr0070944	1092	893	16	1.19637
FBtr0070943	1074	875	0	0
FBtr0070799	3697	3498	1873.99	35.7722
FBtr0340463	3857	3658	641.006	11.7008
FBtr0080187	4511	4312	3214.17	49.7722
FBtr0301710	4379	4180	137.834	2.2018
FBtr0112746	831	632	2	0.211305
FBtr0084744	1459	1260	3.11111	0.16487
FBtr0346367	1054	855	2.88889	0.225612
FBtr0087516	1839	1640	0	0
FBtr0085896	1583	1384	17151	827.466
FBtr0303417	258	59.1108	1	1.12961
FBtr0302027	4726	4527	6427	94.797
FBtr0074629	1645	1446	3	0.138532
FBtr0086125	3336	3137	916	19.4975
FBtr0080366	1326	1127	25	1.4812
FBtr0075718	1700	1501	7127.51	317.069
FBtr0308595	1771	1572	3445.54	146.353
FBtr0075719	1757	1558	640.95	27.4697
FBtr0306305	588	389	0	0
FBtr0089859	914	715	0	0
FBtr0088684	758	559	543	64.8612
FBtr0078326	587	388	17	2.92559
FBtr0344380	4578	4379	505.554	7.70885
FBtr0113236	3445	3246	2213.25	45.5281
FBtr0342791	814	615	0	0
FBtr0078962	3183	2984	579.082	12.958
FBtr0078961	5393	5194	66.9181	0.860277
FBtr0082362	898	699	0	0
FBtr0070487	2002	1803	649	24.0351
FBtr0305261	2954	2755	3	0.0727104
FBtr0073468	950	751	4	0.355645
FBtr0083269	1581	1382	72	3.47874
FBtr0082901	1761	1562	44	1.88091
FBtr0087886	3018	2819	240.834	5.70453
FBtr0333103	2955	2756	0	0
FBtr0087885	2782	2583	122.166	3.15808
FBtr0330332	5956	5757	335.116	3.88684
FBtr0330329	4361	4162	2827.86	45.3684
FBtr0330331	4364	4165	276.155	4.42726
FBtr0330330	4805	4606	115.867	1.67971
FBtr0088778	1608	1409	10	0.473899
FBtr0334125	2308	2109	810.023	25.6459
FBtr0334127	2415	2216	38.2157	1.15151
FBtr0334126	2281	2082	116.213	3.72711
FBtr0334128	2431	2232	2.09392	0.0626416
FBtr0334124	2691	2492	15.0208	0.402479
FBtr0079637	2660	2461	869	23.5779
FBtr0080448	1020	821	0	0
FBtr0070235	3623	3424	341.297	6.65572
FBtr0332287	3620	3421	0.0684698	0.00133642
FBtr0342738	3887	3688	1103.64	19.9817
FBtr0076412	1310	1111	277.75	16.6931
FBtr0331542	1278	1079	439.25	27.1824
FBtr0085407	642	443	72	10.8524
FBtr0072256	1825	1626	575	23.6126
FBtr0076098	534	335	307.989	61.3886
FBtr0290024	890	691	394.4	38.1115
FBtr0333215	1431	1232	183.992	9.97205
FBtr0305648	1315	1116	0	0
FBtr0340251	2936	2737	18.3201	0.44694
FBtr0080987	2037	1838	17.3268	0.629461
FBtr0303255	2189	1990	9.81241	0.329245
FBtr0303254	1931	1732	1.54077	0.0594
FBtr0079777	3444	3245	0	0
FBtr0303881	3384	3185	0	0
FBtr0079776	3562	3363	0	0
FBtr0309175	598	399	0	0
FBtr0075978	544	345	0	0
FBtr0086243	1988	1789	0	0
FBtr0086242	2320	2121	74.3092	2.33937
FBtr0086244	2621	2422	38.0184	1.04813
FBtr0302285	2631	2432	409.735	11.2496
FBtr0083675	389	190	0	0
FBtr0083676	384	185	0	0
FBtr0081837	616	417	0	0
FBtr0344289	592	393	0	0
FBtr0080156	732	533	533.175	66.7944
FBtr0080157	824	625	1455.51	155.501
FBtr0331195	771	572	10.5865	1.23582
FBtr0331196	750	551	58.7236	7.11636
FBtr0081452	659	460	2	0.290315
FBtr0445725	2687	2488	1.52527e-05	4.09347e-07
FBtr0073114	2779	2580	963	24.9232
FBtr0307308	2706	2507	0	0
FBtr0085485	2977	2778	7.99998	0.192289
FBtr0085486	3005	2806	2.1503e-05	5.11693e-07
FBtr0100153	2335	2136	2353.96	73.5859
FBtr0076569	2139	1940	3288.04	113.17
FBtr0088011	420	221	755	228.114
FBtr0073042	4593	4394	2965.48	45.0642
FBtr0340349	1411	1212	129.808	7.15147
FBtr0074072	1692	1493	37.1922	1.66337
FBtr0075430	706	507	0	0
FBtr0079898	1763	1564	9	0.38424
FBtr0301672	975	776	0	0
FBtr0340558	1229	1030	0	0
FBtr0080177	1082	883	0	0
FBtr0083173	974	775	9	0.775421
FBtr0084106	3142	2943	213	4.83266
FBtr0075862	2451	2252	0	0
FBtr0306611	1241	1042	79.8091	5.11425
FBtr0300257	713	514	49.8833	6.48021
FBtr0082215	1244	1045	78.7788	5.03373
FBtr0079207	487	288	0	0
FBtr0079208	633	434	0	0
FBtr0077870	2881	2682	0.333333	0.00829883
FBtr0330200	3051	2852	0	0
FBtr0330201	2881	2682	0.333333	0.00829883
FBtr0330202	2881	2682	0.333333	0.00829883
FBtr0072148	3007	2808	0	0
FBtr0330254	3007	2808	0	0
FBtr0086725	1320	1121	277.318	16.5185
FBtr0345891	1518	1319	419.682	21.2458
FBtr0081246	3925	3726	3328	59.64
FBtr0073249	1651	1452	4783.61	219.982
FBtr0333569	2355	2156	9849	305.028
FBtr0073250	989	790	44.4666	3.75841
FBtr0073248	1167	968	24.919	1.71891
FBtr0085626	2203	2004	1	0.0333196
FBtr0113383	1266	1067	7	0.438057
FBtr0086059	2667	2468	0	0
FBtr0300504	3089	2890	0	0
FBtr0335274	2149	1950	2	0.0684845
FBtr0086058	4114	3915	0	0
FBtr0302161	3910	3711	4137.2	74.441
FBtr0086891	4262	4063	55.698	0.915356
FBtr0086890	4269	4070	360.105	5.90787
FBtr0339424	1094	895	137	10.221
FBtr0073612	4075	3876	23.245	0.400445
FBtr0335479	1673	1474	44.6667	2.02341
FBtr0077654	1319	1120	78.7778	4.69659
FBtr0077655	1409	1210	30.5556	1.68617
FBtr0337095	1200	1001	273.345	18.2337
FBtr0082909	937	738	2.4903	0.225316
FBtr0071445	1255	1056	21	1.32786
FBtr0080603	1180	981	2	0.136131
FBtr0346641	1337	1138	0	0
FBtr0334593	5486	5287	43.5725	0.550301
FBtr0345238	5211	5012	1.05874e-08	1.41051e-10
FBtr0083179	5384	5185	415.57	5.3517
FBtr0346151	5256	5057	8	0.105632
FBtr0083187	5026	4827	0	0
FBtr0075347	2209	2010	596	19.7992
FBtr0299836	563	364	0	0
FBtr0306849	547	348	5	0.959374
FBtr0299835	587	388	0	0
FBtr0079121	955	756	0	0
FBtr0334877	3075	2876	0.142235	0.00330229
FBtr0084147	3066	2867	7.83372	0.182447
FBtr0334876	3079	2880	0.0240434	0.000557442
FBtr0085619	4518	4319	2269.57	35.0879
FBtr0085620	2361	2162	6.78726	0.209621
FBtr0085621	4518	4319	2269.57	35.0879
FBtr0330311	14807	14608	7094.58	32.429
FBtr0339457	597	398	0	0
FBtr0305906	607	408	0	0
FBtr0346951	433	234	0	0
FBtr0080021	1201	1002	1825.97	121.681
FBtr0080023	1679	1480	850.097	38.3534
FBtr0080022	1273	1074	1696.93	105.501
FBtr0304157	2210	2011	0	0
FBtr0084585	2129	1930	0	0
FBtr0330323	1850	1651	0	0
FBtr0330322	1878	1679	0	0
FBtr0330324	1878	1679	0	0
FBtr0072351	908	709	0	0
FBtr0091926	537	338	0	0
FBtr0112382	482	283	6	1.41567
FBtr0300821	981	782	0	0
FBtr0334841	1280	1081	0	0
FBtr0309813	985	786	0	0
FBtr0305602	729	530	18	2.26774
FBtr0075758	3223	3024	0	0
FBtr0075757	2602	2403	9	0.250084
FBtr0085682	1921	1722	64.3355	2.49468
FBtr0085683	663	464	4.66455	0.671256
FBtr0085681	1960	1761	0	0
FBtr0081314	651	452	0	0
FBtr0332245	769	570	0	0
