target_id	length	eff_length	est_counts	tpm
FBtr0340574	563	564	0	0
FBtr0310556	3448	3449	1	0.052663
FBtr0301256	1095	1096	88	14.5838
FBtr0076707	1055	1056	163	28.0364
FBtr0346040	1395	1396	0	0
FBtr0091935	1244	1245	197.5	28.8135
FBtr0079217	1281	1282	46.2366	6.55084
FBtr0112945	1703	1704	0.000359845	3.8357e-05
FBtr0079218	1162	1163	744.267	116.238
FBtr0343130	1419	1420	72.0289	9.21335
FBtr0299810	2056	2057	43.697	3.85848
FBtr0072315	2218	2219	355	29.0583
FBtr0079501	3572	3573	0	0
FBtr0079502	1943	1944	0	0
FBtr0072534	1392	1393	0	0
FBtr0072535	1462	1463	5	0.620761
FBtr0072536	1676	1677	0	0
FBtr0334069	1384	1385	0	0
FBtr0301890	2020	2021	0	0
FBtr0321316	1023	1024	0	0
FBtr0088404	1307	1308	8	1.11092
FBtr0336702	3100	3101	174.183	10.2024
FBtr0336703	3073	3074	113.21	6.6893
FBtr0306022	2922	2923	2334.85	145.087
FBtr0078964	3035	3036	212.629	12.721
FBtr0336704	3029	3030	198.944	11.9258
FBtr0075514	1004	1005	60.8344	10.9947
FBtr0333575	1167	1168	7.16564	1.11432
FBtr0345521	1668	1669	0	0
FBtr0087004	1595	1596	150.894	17.1726
FBtr0302589	5398	5399	4.34608e-08	1.46212e-09
FBtr0335245	5635	5636	35	1.12797
FBtr0302590	5998	5999	0	0
FBtr0335246	5626	5627	0	0
FBtr0310390	1023	1024	0	0
FBtr0070408	2079	2080	244.671	21.3657
FBtr0332962	5515	5516	52.3294	1.72314
FBtr0078139	1756	1757	209	21.606
FBtr0345942	3792	3793	0	0
FBtr0310562	3614	3615	0	0
FBtr0301101	1650	1651	204.457	22.4934
FBtr0301104	2215	2216	0.000130088	1.06627e-05
FBtr0301103	2190	2191	116.55	9.66203
FBtr0302325	1550	1551	0	0
FBtr0301102	1675	1676	2.66721e-06	2.89056e-07
FBtr0302324	2063	2064	14.9927	1.31938
FBtr0344636	3776	3777	66	3.17392
FBtr0302995	674	675	0	0
FBtr0340258	424	425	0	0
FBtr0085453	2354	2355	5	0.385636
FBtr0091826	1023	1024	0	0
FBtr0273253	1144	1145	1464.32	232.29
FBtr0305985	1281	1282	0	0
FBtr0072343	1178	1179	34.6765	5.3422
FBtr0074453	2647	2648	518	35.5313
FBtr0076453	849	850	615.143	131.449
FBtr0309504	884	885	75.8571	15.5687
FBtr0084546	3896	3897	510	23.7705
FBtr0076238	819	820	784.862	173.851
FBtr0332708	993	994	17.1379	3.13163
FBtr0072236	1212	1213	431	64.538
FBtr0344108	4564	4565	50.6486	2.01524
FBtr0290059	4987	4988	1681.68	61.2374
FBtr0290060	4496	4497	406.403	16.4147
FBtr0071063	1477	1478	0	0
FBtr0084852	1367	1368	0	0
FBtr0081143	1698	1699	891.853	95.3452
FBtr0078318	1630	1631	1.54186e-05	1.71708e-06
FBtr0078319	1609	1610	97	10.9432
FBtr0089851	3253	3254	2.23588	0.124804
FBtr0334064	6257	6258	0	0
FBtr0089849	5584	5585	28.7731	0.935755
FBtr0089850	6438	6439	0	0
FBtr0078500	3845	3846	949.854	44.8587
FBtr0078498	3899	3900	367.808	17.1299
FBtr0078499	3820	3821	389.338	18.5075
FBtr0300632	2164	2165	1.53868e-05	1.29089e-06
FBtr0342887	2168	2169	71.9724	6.02706
FBtr0079780	1508	1509	605.575	72.8916
FBtr0339550	3172	3173	21.4485	1.22779
FBtr0079781	2321	2322	18.0487	1.41183
FBtr0343095	1574	1575	0	0
FBtr0091893	413	414	52.7778	23.1553
FBtr0082560	953	954	0	0
FBtr0079805	527	528	0	0
FBtr0075901	1182	1183	0	0
FBtr0075902	1182	1183	0	0
FBtr0300303	361	362	0	0
FBtr0345008	2070	2071	139.156	12.2045
FBtr0111287	2210	2211	0	0
FBtr0111288	2276	2277	33.1612	2.64524
FBtr0111285	2091	2092	99.6832	8.65484
FBtr0302385	2098	2099	1.25324e-05	1.08448e-06
FBtr0112858	1493	1494	0	0
FBtr0332054	1464	1465	16.5043	2.04624
FBtr0078574	1524	1525	71.0649	8.46417
FBtr0299906	1456	1457	9.82251	1.22451
FBtr0299907	1459	1460	0	0
FBtr0078573	1549	1550	698.884	81.8978
FBtr0078575	1525	1526	84.2236	10.0249
FBtr0078571	1413	1414	1651.5	212.143
FBtr0088221	1200	1201	0	0
FBtr0332886	918	919	61.6535	12.1854
FBtr0086225	1949	1950	336.186	31.3144
FBtr0086226	1925	1926	2.47322	0.233241
FBtr0334149	1122	1123	10.1392	1.63991
FBtr0334147	1247	1248	16.9296	2.46394
FBtr0334146	1279	1280	38.2173	5.42312
FBtr0334148	1177	1178	25.7139	3.9648
FBtr0330179	1566	1567	59.5	6.89679
FBtr0073293	1566	1567	59.5	6.89679
FBtr0301434	1485	1486	0	0
FBtr0310429	1454	1455	0	0
FBtr0301433	1482	1483	0	0
FBtr0337013	649	650	1.36391e-05	3.8113e-06
FBtr0337014	643	644	0.999986	0.282038
FBtr0310428	1525	1526	0	0
FBtr0344533	2486	2487	308.5	22.5309
FBtr0345436	947	948	214.065	41.0143
FBtr0079905	916	917	31701.3	6279.23
FBtr0330682	1177	1178	11.6451	1.79555
FBtr0330697	2525	2526	0	0
FBtr0330698	2888	2889	0	0
FBtr0330700	2449	2450	0	0
FBtr0330702	2553	2554	0.329659	0.0234446
FBtr0330704	4872	4873	0	0
FBtr0330706	6363	6364	1.67034	0.0476732
FBtr0330705	4664	4665	0	0
FBtr0330703	2293	2294	0	0
FBtr0335491	5779	5780	0	0
FBtr0330699	2461	2462	0	0
FBtr0330701	2500	2501	0	0
FBtr0075621	532	533	0	0
FBtr0342733	4318	4319	22.7316	0.955972
FBtr0073580	4698	4699	0	0
FBtr0112806	3938	3939	102.268	4.71579
FBtr0083930	1013	1014	0	0
FBtr0084723	3296	3297	0	0
FBtr0084724	3136	3137	1	0.0579008
FBtr0085606	818	819	5.05556	1.1212
FBtr0113308	656	657	1092.94	302.156
FBtr0345340	1600	1601	24.9888	2.835
FBtr0087103	1801	1802	89.6517	9.03655
FBtr0087104	2026	2027	14.0035	1.25482
FBtr0340063	1447	1448	79.0287	9.91324
FBtr0087102	1502	1503	27.3273	3.30245
FBtr0082405	1990	1991	2	0.182456
FBtr0346034	646	647	0	0
FBtr0080466	1335	1336	308	41.8739
FBtr0339179	1820	1821	0	0
FBtr0081738	1525	1526	0	0
FBtr0073260	3657	3658	1.08277	0.053764
FBtr0332659	3654	3655	2.91723	0.144971
FBtr0073778	1220	1221	826	122.875
FBtr0345447	743	744	0	0
FBtr0080959	727	728	1011	252.243
FBtr0085272	2491	2492	527	38.4115
FBtr0310435	6914	6915	35.8749	0.942319
FBtr0310436	7461	7462	52.2183	1.27106
FBtr0308251	7548	7549	4.33044e-05	1.04194e-06
FBtr0310437	6779	6780	0.000108182	2.89818e-06
FBtr0334300	6722	6723	2.90661	0.0785277
FBtr0081517	3624	3625	3	0.150318
FBtr0305279	451	452	0	0
FBtr0301253	1023	1024	47.1356	8.3608
FBtr0336630	7320	7321	83.5153	2.07202
FBtr0336631	7259	7260	0.0441593	0.0011048
FBtr0080246	6887	6888	1620.8	42.7399
FBtr0080247	7133	7134	46.6267	1.18714
FBtr0304019	1001	1002	0	0
FBtr0075770	1976	1977	42.9778	3.94854
FBtr0086215	507	508	0	0
FBtr0333016	1665	1666	0	0
FBtr0073565	1543	1544	3	0.352917
FBtr0300570	814	815	621.087	138.418
FBtr0334594	1123	1124	10.9126	1.76344
FBtr0079009	1605	1606	212.979	24.0874
FBtr0300188	1374	1375	0	0
FBtr0087087	2055	2056	0	0
FBtr0076201	1827	1828	8.26735	0.821465
FBtr0076200	2113	2114	0	0
FBtr0076199	2125	2126	0	0
FBtr0309516	774	775	0	0
FBtr0082606	972	973	0	0
FBtr0344387	1754	1755	0	0
FBtr0110812	1038	1039	120.632	21.0885
FBtr0077453	984	985	300.368	55.3881
FBtr0080076	3446	3447	32.9337	1.7354
FBtr0080077	3132	3133	216.211	12.5348
FBtr0303903	3591	3592	132.422	6.69612
FBtr0333410	3322	3323	0	0
FBtr0080075	3609	3610	18.4329	0.92744
FBtr0085871	1816	1817	113.343	11.3303
FBtr0344271	1820	1821	76.6532	7.64573
FBtr0085870	1731	1732	290.003	30.4126
FBtr0091907	413	414	52.7778	23.1553
FBtr0306929	846	847	1	0.214445
FBtr0310632	2638	2639	123.03	8.46782
FBtr0073263	2209	2210	2096.97	172.345
FBtr0088088	2703	2704	31.8139	2.13702
FBtr0113068	2368	2369	34.6345	2.65548
FBtr0113067	3810	3811	12.0492	0.574271
FBtr0330634	3693	3694	72.4112	3.56047
FBtr0330632	2885	2886	8.42982	0.530544
FBtr0330633	2885	2886	8.42982	0.530544
FBtr0113069	2902	2903	220.232	13.7794
FBtr0331616	1859	1860	1	0.0976531
FBtr0303230	1648	1649	0	0
FBtr0081336	1878	1879	0	0
FBtr0331617	1897	1898	0	0
FBtr0079722	3204	3205	131.651	7.46097
FBtr0079721	3153	3154	4284.35	246.73
FBtr0076383	2926	2927	209	12.9695
FBtr0339503	1403	1404	4.39399	0.568448
FBtr0345294	1024	1025	24.0668	4.26475
FBtr0070877	1117	1118	2367.57	384.644
FBtr0339504	1097	1098	81.1695	13.4273
FBtr0339502	1093	1094	9.80377	1.6277
FBtr0113093	2019	2020	7.58741	0.682246
FBtr0086699	3449	3450	2.41259	0.127017
FBtr0344467	2800	2801	0	0
FBtr0077276	2993	2994	70.8258	4.29674
FBtr0345967	2528	2529	113.174	8.12826
FBtr0110878	1489	1490	100.121	12.205
FBtr0344526	1766	1767	6.37906	0.655721
FBtr0340362	789	790	1	0.229917
FBtr0077326	978	979	0	0
FBtr0344767	3521	3522	9.65813	0.498084
FBtr0082883	2427	2428	760.727	56.9088
FBtr0344766	2823	2824	2.01014e-06	1.29289e-07
FBtr0112385	396	397	3	1.37255
FBtr0340210	561	562	0	0
FBtr0074868	492	493	0	0
FBtr0332701	438	439	0	0
FBtr0344723	1790	1791	12	1.21698
FBtr0079557	1188	1189	0	0
FBtr0081934	2064	2065	356.402	31.3486
FBtr0334332	2186	2187	340.598	28.2874
FBtr0072603	1275	1276	147.625	21.014
FBtr0346537	1540	1541	34.8906	4.11248
FBtr0072604	1289	1290	22.4845	3.16586
FBtr0332724	2121	2122	0	0
FBtr0076852	1786	1787	7	0.711496
FBtr0076356	1954	1955	843.762	78.3921
FBtr0076357	2135	2136	95.2376	8.09853
FBtr0076358	1666	1667	0	0
FBtr0339260	3003	3004	0.110347	0.00667203
FBtr0301090	3016	3017	0.000598822	3.60513e-05
FBtr0302299	2991	2992	13.8891	0.84316
FBtr0345214	964	965	18.9372	3.56441
FBtr0083203	955	956	205.063	38.9608
FBtr0330372	6701	6702	314.534	8.52437
FBtr0306753	6785	6786	64.4348	1.72467
FBtr0306744	3575	3576	0	0
FBtr0306749	5180	5181	77.2019	2.70653
FBtr0308226	4737	4738	269.748	10.341
FBtr0306747	3477	3478	0	0
FBtr0306755	5119	5120	32.2293	1.14335
FBtr0306748	6701	6702	314.534	8.52437
FBtr0306751	3552	3553	0	0
FBtr0306745	3550	3551	0	0
FBtr0308227	4746	4747	27.2492	1.04264
FBtr0306752	4750	4751	9.85076	0.376603
FBtr0336455	4261	4262	30.0428	1.28034
FBtr0306746	3570	3571	0	0
FBtr0306750	3921	3922	29.821	1.38106
FBtr0306754	6954	6955	25.3539	0.662136
FBtr0303237	3029	3030	55.1301	3.3048
FBtr0086630	2792	2793	2.71837	0.176781
FBtr0330604	3029	3030	55.1301	3.3048
FBtr0330605	3029	3030	55.1301	3.3048
FBtr0330150	1791	1792	78.1128	7.91741
FBtr0306640	1401	1402	298.774	38.7074
FBtr0082288	1791	1792	78.1128	7.91741
FBtr0091618	721	722	16	4.02515
FBtr0342741	4865	4866	5	0.186637
FBtr0345951	4226	4227	646.28	27.7707
FBtr0301911	4622	4623	194.276	7.63297
FBtr0075448	4916	4917	0	0
FBtr0114589	5134	5135	304.006	10.7533
FBtr0333290	4756	4757	3.13258	0.11961
FBtr0333291	5011	5012	586.088	21.2398
FBtr0075449	4574	4575	614.742	24.4062
FBtr0075450	4423	4424	0	0
FBtr0075451	4166	4167	69.4756	3.02836
FBtr0347286	310	311	0	0
FBtr0087169	914	915	0	0
FBtr0310022	1032	1033	19.6566	3.45627
FBtr0078069	1093	1094	96.3434	15.9957
FBtr0089942	1600	1601	5196	589.49
FBtr0089941	1386	1387	0	0
FBtr0076835	1449	1450	15.3439	1.92206
FBtr0333367	1260	1261	112.656	16.227
FBtr0100185	4288	4289	0	0
FBtr0073337	2425	2426	2	0.14974
FBtr0100186	3834	3835	0	0
FBtr0445676	1022	1023	0	0
FBtr0445675	953	954	0	0
FBtr0089060	1077	1078	0	0
FBtr0073062	364	365	0	0
FBtr0072176	640	641	270.089	76.5327
FBtr0072174	1095	1096	120.143	19.9107
FBtr0072175	648	649	16540.8	4629.24
FBtr0091853	1023	1024	5.91432	1.04907
FBtr0340470	1319	1320	0	0
FBtr0086510	953	954	2	0.380786
FBtr0075088	1640	1641	37	4.09536
FBtr0346533	3861	3862	0	0
FBtr0330092	2399	2400	0	0
FBtr0330091	2399	2400	0	0
FBtr0070646	573	574	0	0
FBtr0081249	2512	2513	607	43.8728
FBtr0073217	2100	2101	551	47.6348
FBtr0086607	2054	2055	101.492	8.97052
FBtr0340389	1967	1968	0	0
FBtr0079800	2816	2817	115	7.41498
FBtr0079801	3012	3013	0	0
FBtr0303876	2984	2985	0	0
FBtr0079802	2878	2879	0	0
FBtr0078218	1344	1345	115.365	15.5795
FBtr0078219	1477	1478	32.6546	4.013
FBtr0078217	1905	1906	54.3601	5.18031
FBtr0331567	1543	1544	0	0
FBtr0078216	1725	1726	276.62	29.11
FBtr0073434	2357	2358	7424	571.864
FBtr0073435	2328	2329	8.69309e-05	6.77959e-06
FBtr0113305	1233	1234	4.03283	0.593599
FBtr0113261	2733	2734	0	0
FBtr0113262	2616	2617	0	0
FBtr0088795	499	500	0	0
FBtr0303223	12891	12892	8.72926	0.122986
FBtr0088214	12639	12640	0	0
FBtr0304899	12898	12899	4.53103	0.0638027
FBtr0339463	12963	12964	0.010451	0.000146426
FBtr0330601	12891	12892	8.72926	0.122986
FBtr0304900	11722	11723	0	0
FBtr0300578	12646	12647	0	0
FBtr0301047	1867	1868	0	0
FBtr0331553	1838	1839	0	0
FBtr0075915	1811	1812	62.2169	6.23662
FBtr0075917	1754	1755	1.78309	0.184542
FBtr0076841	1837	1838	193.667	19.1385
FBtr0076843	1784	1785	160.479	16.3298
FBtr0076842	1650	1651	831.485	91.4758
FBtr0076844	1758	1759	2.03957e-06	2.10606e-07
FBtr0076845	2087	2088	16.3687	1.42391
FBtr0071339	1277	1278	46.7183	6.63981
FBtr0071340	1260	1261	33.4387	4.81651
FBtr0072162	1639	1640	230	25.4732
FBtr0299999	1540	1541	0	0
FBtr0085698	2038	2039	0	0
FBtr0091474	3071	3072	69.3209	4.09866
FBtr0301554	1415	1416	24.1018	3.09162
FBtr0345067	2998	2999	575.577	34.8599
FBtr0089970	1621	1622	2028	227.099
FBtr0345981	1926	1927	0	0
FBtr0332339	3121	3122	0	0
FBtr0332338	3129	3130	0	0
FBtr0078125	2902	2903	159	9.9483
FBtr0339239	452	453	0	0
FBtr0100441	548	549	0	0
FBtr0344267	417	418	0	0
FBtr0301656	2874	2875	0	0
FBtr0085507	2880	2881	0	0
FBtr0330298	2880	2881	0	0
FBtr0072294	1515	1516	0	0
FBtr0072367	5370	5371	15.9999	0.54108
FBtr0072368	5425	5426	7.2303e-05	2.42034e-06
FBtr0078807	904	905	1210	242.849
FBtr0273296	926	927	2	0.391876
FBtr0087130	2377	2378	97.7105	7.46325
FBtr0088609	2597	2598	110	7.69046
FBtr0070355	937	938	43	8.32654
FBtr0080229	2308	2309	41.3161	3.25008
FBtr0072977	1645	1646	0	0
FBtr0301497	1718	1719	0	0
FBtr0079031	1182	1183	4770.31	732.422
FBtr0079030	1496	1497	28.7068	3.48307
FBtr0074690	1693	1694	0	0
FBtr0079150	1041	1042	1	0.174314
FBtr0300592	1013	1014	0	0
FBtr0085769	3218	3219	149	8.40745
FBtr0345211	2784	2785	0	0
FBtr0078841	1116	1117	74	12.0331
FBtr0100831	3212	3213	0.5	0.0282656
FBtr0080642	774	775	2	0.468735
FBtr0070141	1743	1744	516	53.7406
FBtr0310162	1749	1750	0	0
FBtr0331362	987	988	145.752	26.7951
FBtr0084932	537	538	12298.4	4152.07
FBtr0331361	544	545	461.543	153.821
FBtr0331360	603	604	0	0
FBtr0078432	692	693	213	55.8271
FBtr0347413	4002	4003	0	0
FBtr0073499	3720	3721	580.569	28.3396
FBtr0073500	1744	1745	0	0
FBtr0332619	2159	2160	31.4307	2.64302
FBtr0080468	1930	1931	463	43.551
FBtr0346420	2169	2170	0	0
FBtr0342631	2088	2089	0	0
FBtr0332706	614	615	34.6479	10.2329
FBtr0076234	543	544	58.1769	19.4245
FBtr0085770	1822	1823	4	0.39854
FBtr0088502	1347	1348	37.6353	5.07112
FBtr0100005	2245	2246	36	2.91133
FBtr0079835	3091	3092	2.97262	0.174622
FBtr0079834	2256	2257	253.027	20.3627
FBtr0111034	4017	4018	0	0
FBtr0340141	7220	7221	0	0
FBtr0308220	7745	7746	193.279	4.53218
FBtr0340142	6968	6969	0	0
FBtr0333720	9152	9153	0	0
FBtr0100376	8462	8463	0	0
FBtr0308219	3790	3791	0	0
FBtr0308218	6406	6407	0	0
FBtr0333721	5650	5651	840.092	27.0023
FBtr0100375	4482	4483	0	0
FBtr0089974	6490	6491	0	0
FBtr0089978	6828	6829	358.963	9.54754
FBtr0089975	3838	3839	0	0
FBtr0308217	5214	5215	150.753	5.25061
FBtr0088399	2710	2711	0.0176965	0.00118565
FBtr0113062	2715	2716	0	0
FBtr0088402	2838	2839	40.6044	2.5978
FBtr0088401	2994	2995	10.1239	0.613974
FBtr0273369	661	662	0	0
FBtr0082933	1384	1385	37.1665	4.87417
FBtr0087735	3324	3325	2079.45	113.594
FBtr0333148	3391	3392	0	0
FBtr0087734	3360	3361	158.554	8.56855
FBtr0075122	2816	2817	101	6.51229
FBtr0333040	1406	1407	7.06122	0.911559
FBtr0273239	1358	1359	35.9388	4.80333
FBtr0332787	5056	5057	90.718	3.25836
FBtr0300412	5095	5096	0	0
FBtr0300413	4441	4442	0	0
FBtr0332791	5013	5014	0	0
FBtr0332790	5074	5075	24.9426	0.892697
FBtr0345912	5252	5253	0	0
FBtr0076769	4459	4460	0	0
FBtr0332788	4995	4996	0	0
FBtr0076768	4467	4468	422.386	17.171
FBtr0332789	5148	5149	29.5978	1.04408
FBtr0332792	5166	5167	8.35533	0.293714
FBtr0308337	3249	3250	0	0
FBtr0346088	3339	3340	14	0.761343
FBtr0073942	3245	3246	0	0
FBtr0334583	4023	4024	0	0
FBtr0089486	3873	3874	378.816	17.761
FBtr0334581	3830	3831	345.484	16.38
FBtr0334584	4200	4201	0	0
FBtr0334586	4029	4030	1233.53	55.5958
FBtr0334585	2917	2918	477.996	29.7535
FBtr0100457	3616	3617	0	0
FBtr0089485	4008	4009	601.749	27.2633
FBtr0334582	3879	3880	0	0
FBtr0089484	3595	3596	0	0
FBtr0089487	3852	3853	177.43	8.36425
FBtr0083183	4678	4679	453	17.5851
FBtr0070506	1428	1429	3	0.381319
FBtr0299802	1842	1843	1.9804	0.195176
FBtr0089003	741	742	11.6583	2.85386
FBtr0340061	2345	2346	0	0
FBtr0087167	757	758	0	0
FBtr0072150	1454	1455	0	0
FBtr0301128	1493	1494	0	0
FBtr0306002	1454	1455	0	0
FBtr0301129	1265	1266	0	0
FBtr0077547	325	326	1	0.557162
FBtr0087498	792	793	803	183.925
FBtr0083337	2027	2028	5458.75	488.905
FBtr0302370	2086	2087	46.4115	4.03926
FBtr0083338	2165	2166	54.8345	4.59827
FBtr0302371	2071	2072	0	0
FBtr0334132	1240	1241	8	1.17089
FBtr0309214	2078	2079	845.54	73.8718
FBtr0309215	2005	2006	0.000298213	2.70019e-05
FBtr0074751	1392	1393	3177.46	414.312
FBtr0289965	1197	1198	0	0
FBtr0074191	1435	1436	43.9609	5.56046
FBtr0074190	1507	1508	72.0391	8.67692
FBtr0080872	581	582	0	0
FBtr0335499	723	724	0	0
FBtr0075617	1722	1723	0	0
FBtr0332815	1782	1783	0	0
FBtr0072235	1056	1057	753	129.395
FBtr0076584	2382	2383	46	3.50617
FBtr0086960	1473	1474	603	74.3051
FBtr0070670	1178	1179	192	29.5792
FBtr0083407	2170	2171	0	0
FBtr0330153	366	367	1	0.494918
FBtr0091843	529	530	1.22222	0.418864
FBtr0082042	1062	1063	1	0.17087
FBtr0082041	2202	2203	0	0
FBtr0082043	1093	1094	0	0
FBtr0112726	1754	1755	0	0
FBtr0089417	3282	3283	1.8378	0.101678
FBtr0089415	3369	3370	284.196	15.3174
FBtr0089412	3284	3285	2186.36	120.889
FBtr0335026	3909	3910	33.2435	1.54429
FBtr0335027	3834	3835	728.065	34.4829
FBtr0089414	3470	3471	50.9719	2.66732
FBtr0089413	3339	3340	230.81	12.5518
FBtr0089416	3277	3278	2.1365	0.118384
FBtr0074814	1628	1629	205	22.8577
FBtr0309217	1881	1882	0	0
FBtr0091844	1023	1024	5.91432	1.04907
FBtr0330026	4265	4266	313.455	13.3461
FBtr0330027	4169	4170	3.63877e-05	1.58496e-06
FBtr0078770	4639	4640	2179.54	85.3192
FBtr0081587	363	364	0	0
FBtr0112841	359	360	0	0
FBtr0075261	743	744	0	0
FBtr0077816	651	652	2675	745.204
FBtr0343835	1083	1084	0	0
FBtr0345441	2159	2160	0	0
FBtr0300635	817	818	1	0.222047
FBtr0087701	1654	1655	278	30.5102
FBtr0076559	1463	1464	0	0
FBtr0083329	1674	1675	0	0
FBtr0339086	2131	2132	524.5	44.6845
FBtr0339087	2010	2011	0	0
FBtr0303589	397	398	0	0
FBtr0344601	468	469	0	0
FBtr0344301	2911	2912	2.92958	0.182731
FBtr0084350	1520	1521	0	0
FBtr0337026	1677	1678	0	0
FBtr0332291	3799	3800	0	0
FBtr0070225	3784	3785	209.116	10.0351
FBtr0332292	3603	3604	264.884	13.3496
FBtr0305582	1446	1447	0	0
FBtr0333658	1760	1761	2.35113	0.242503
FBtr0073937	1011	1012	1.64887	0.29594
FBtr0070056	1838	1839	5	0.493841
FBtr0345920	1922	1923	0	0
FBtr0070057	1995	1996	0	0
FBtr0086295	418	419	0	0
FBtr0343613	4404	4405	787	32.451
FBtr0080199	4747	4748	0	0
FBtr0091931	549	550	0	0
FBtr0074767	1754	1755	0	0
FBtr0344072	1586	1587	69.73	7.98071
FBtr0334026	884	885	0	0
FBtr0083163	869	870	0	0
FBtr0076108	1622	1623	820	91.7686
FBtr0086634	2999	3000	3.15457	0.190993
FBtr0086635	2048	2049	321.306	28.4823
FBtr0345426	2337	2338	48.5398	3.77096
FBtr0076171	1523	1524	12	1.43019
FBtr0080201	1445	1446	0	0
FBtr0075490	1393	1394	16.3903	2.13562
FBtr0346264	2975	2976	0	0
FBtr0346263	1930	1931	0	0
FBtr0078343	5407	5408	300	10.0759
FBtr0073308	2910	2911	0	0
FBtr0073309	3115	3116	0	0
FBtr0299870	789	790	1326.66	305.022
FBtr0299869	778	779	8673.62	2022.38
FBtr0333910	1224	1225	24.7197	3.66528
FBtr0342891	2235	2236	280.41	22.7783
FBtr0071606	2552	2553	88.5899	6.30278
FBtr0308949	6640	6641	0	0
FBtr0347401	5405	5406	0	0
FBtr0347400	5345	5346	0	0
FBtr0303440	3621	3622	2	0.100295
FBtr0299695	640	641	0	0
FBtr0299694	635	636	17.5	4.99781
FBtr0073482	661	662	295.76	81.1485
FBtr0343640	761	762	15.24	3.63269
FBtr0072152	823	824	90	19.8387
FBtr0307975	4470	4471	98.4549	3.99974
FBtr0077101	3512	3513	182.351	9.42821
FBtr0330128	4538	4539	0	0
FBtr0330127	3644	3645	0	0
FBtr0307976	4303	4304	367.558	15.5115
FBtr0077103	3637	3638	0	0
FBtr0077100	4417	4418	897.636	36.904
FBtr0086565	522	523	0	0
FBtr0085625	528	529	98.5651	33.8428
FBtr0074296	3613	3614	46.8564	2.35494
FBtr0334035	5059	5060	73.4855	2.63785
FBtr0346474	463	464	0	0
FBtr0081578	3103	3104	0	0
FBtr0075756	4550	4551	1201	47.9331
FBtr0301823	4094	4095	2.5665	0.113838
FBtr0343578	3734	3735	0	0
FBtr0307277	4097	4098	160.203	7.10066
FBtr0301821	3280	3281	45.5699	2.52273
FBtr0307278	3335	3336	0	0
FBtr0070579	2440	2441	0.0333166	0.00247909
FBtr0301825	3064	3065	392.844	23.2803
FBtr0070578	2581	2582	0	0
FBtr0301824	2578	2579	33.7605	2.37769
FBtr0301822	3242	3243	46.0221	2.57761
FBtr0308700	1390	1391	130.229	17.0051
FBtr0087373	4683	4684	0	0
FBtr0087374	4275	4276	1600.77	67.9971
FBtr0073690	2572	2573	0	0
FBtr0305591	2126	2127	3	0.256184
FBtr0078197	1314	1315	43	5.93939
FBtr0085394	2792	2793	546.967	35.5704
FBtr0078350	2579	2580	104.623	7.36556
FBtr0078348	3826	3827	70.3739	3.34004
FBtr0078349	2622	2623	0.000209766	1.45256e-05
FBtr0330156	2684	2685	316.003	21.377
FBtr0332306	5203	5204	1443.97	50.3988
FBtr0332307	5469	5470	69.4038	2.3046
FBtr0113465	2221	2222	33	2.69755
FBtr0114617	3696	3697	0	0
FBtr0114618	3561	3562	0	0
FBtr0114616	3371	3372	2	0.107731
FBtr0308681	3479	3480	0	0
FBtr0333285	3631	3632	0	0
FBtr0072889	616	617	355	104.506
FBtr0344889	4636	4637	0	0
FBtr0112650	4706	4707	17.248	0.665569
FBtr0345379	4913	4914	0	0
FBtr0345378	6586	6587	0	0
FBtr0073854	1270	1271	1	0.142907
FBtr0084953	8892	8893	227.709	4.65084
FBtr0084952	8893	8894	320.671	6.5488
FBtr0100113	9737	9738	59.3099	1.10626
FBtr0330183	9647	9648	0	0
FBtr0330182	9737	9738	59.3099	1.10626
FBtr0307203	1270	1271	38	5.43046
FBtr0084780	1832	1833	0	0
FBtr0084863	1487	1488	77	9.39911
FBtr0082202	661	662	0	0
FBtr0332480	3446	3447	4	0.210774
FBtr0336959	2938	2939	0	0
FBtr0289979	3004	3005	0	0
FBtr0336960	3139	3140	0	0
FBtr0333370	756	757	12.1352	2.91172
FBtr0345036	694	695	310.052	81.0306
FBtr0076892	724	725	11786.8	2952.96
FBtr0070676	1693	1694	23	2.46612
FBtr0079829	1134	1135	0	0
FBtr0074103	2646	2647	0	0
FBtr0082127	720	721	9.42441	2.3742
FBtr0300619	621	622	0	0
FBtr0300620	555	556	3	0.980044
FBtr0087279	999	1000	272	49.4047
FBtr0079660	1238	1239	3	0.439794
FBtr0078126	1660	1661	3.33924	0.365155
FBtr0074282	1058	1059	311	53.3413
FBtr0074066	1945	1946	300	28.0012
FBtr0445191	6490	6491	0	0
FBtr0088961	2699	2700	101.25	6.8113
FBtr0344892	2595	2596	55.7689	3.90199
FBtr0336908	2459	2460	1524.98	112.597
FBtr0076040	1391	1392	1	0.130485
FBtr0346545	1502	1503	0	0
FBtr0304919	7128	7129	0	0
FBtr0302036	6162	6163	8	0.235774
FBtr0304918	8761	8762	0	0
FBtr0112625	7200	7201	0	0
FBtr0304920	7323	7324	0	0
FBtr0344342	7197	7198	0	0
FBtr0334163	1643	1644	6.91111	0.763563
FBtr0081200	1913	1914	7.08889	0.672721
FBtr0330045	2512	2513	61.8514	4.4705
FBtr0082987	1415	1416	67.1486	8.61336
FBtr0086760	549	550	0	0
FBtr0301810	1290	1291	221	31.0932
FBtr0081362	2270	2271	237.663	19.0083
