"ID","Untreated_1","Untreated_3","Untreated_4","RNAi_1","RNAi_3","RNAi_4","padj","log2FoldChange","pvalue","foldChange","log10padj"
"FBtr0111030",2246.56659477126,2067.3629665326,1637.9922644298,230.069831168064,480.066577869992,509.32419382498,0.00424804569463216,-2.36259137634168,7.80346299284208e-05,0.194441574091193,2.37181082035882
"FBtr0073393",25.7935743738059,22.4743667369562,28.1591292337521,6.82023572437796,7.63380954264866,9.55585405621775,0.00485355635615302,-1.70397273891165,9.98291871930615e-05,0.30693972084052,2.31393992328222
"FBtr0080262",155.620989838487,185.53648581097,164.032105677568,75.9815768598513,81.4728056860585,62.3413552576177,0.00507145004668139,-1.21341827726875,0.000106725678333492,0.431245624088703,2.29486784791836
"FBtr0308627",301.108444437086,401.844092918643,277.428273932024,125.386153754094,124.592064796141,114.762689244954,0.0050786133359625,-1.41015271603201,0.000107326810607121,0.376271854605187,2.29425485124903
"FBtr0310653",117.8987968197,161.869070391172,123.54987803731,37.0079749069013,15.7253058330864,27.4126968346227,0.00557626805938165,-2.4051360377991,0.000121210495357523,0.188791270431015,2.25365635723572
"FBtr0085377",189.449125083613,241.820894673167,238.677594330093,101.510603792824,67.4039337162043,69.6690362517905,0.00572052362657206,-1.50582508029657,0.000128730124942634,0.352128748024918,2.24256421636036
"FBtr0075354",84.0704284743818,78.9311178618772,80.2804973789112,35.9556715021233,41.2600863370222,40.6276864819177,0.00593587930415142,-1.0415347562257,0.000139172260693811,0.485810387817503,2.22651493826709
"FBtr0332930",276.065078675791,315.135507580456,226.831374090138,111.973680142445,122.854797554941,103.602193829936,0.00575855564235428,-1.25919607009076,0.000132376869251512,0.417776697480558,2.2396864324128
"FBtr0290327",802.490001974451,944.2724224966,911.925663276315,422.827636349919,273.88858490878,399.144521026519,0.0051900576138276,-1.29967812377622,0.000109973680328968,0.406216818126896,2.28482782110558
"FBtr0088774",3478.44298946414,4729.18321141402,3991.8149177232,1950.72564196927,1454.38990632193,1330.58813108865,0.0045731795530409,-1.37325450357916,8.91913952846893e-05,0.386019463448373,2.33978174693245
"FBtr0084958",49.4983792178882,54.0719462768381,47.966402422675,21.5671634009442,23.1363151938843,17.8565896356022,0.00602011376254912,-1.28342438821653,0.000146171826968369,0.410819227850957,2.22039530176867
"FBtr0089937",61.070460313425,62.6809171551571,66.630758851838,24.6771376167523,18.2928894957071,28.4185050149905,0.00613828293777658,-1.44241105749591,0.000150986570465519,0.36795186252999,2.21195309708975
"FBtr0111027",204.884477967151,174.065275699685,177.859762159047,43.6183580270352,76.9491697009315,67.9061432365973,0.00613828293777658,-1.59312809858825,0.000151308435554774,0.331452008754657,2.21195309708975
"FBtr0289981",670.21412374416,838.673536457248,738.773850003913,387.690829360024,269.427616134128,340.192490477404,0.00557626805938165,-1.18306416954496,0.000121291352235876,0.440415097431503,2.25365635723572
"FBtr0081211",123.859896377093,182.256193788076,127.429614573845,46.9102383724516,25.3738667749359,37.9529100445802,0.00626362031578802,-1.99836835324901,0.000155600621425558,0.250282902783596,2.20317457594305
"FBtr0087415",197.710494613782,172.949891160433,157.578674955236,82.3595020162452,86.8516137122642,89.4003723249887,0.00619479947067808,-1.024247128962,0.000153198727916949,0.491666808876206,2.20797274742957
"FBtr0301450",358.674268765067,511.733448287876,389.118250585634,182.784723778747,143.326705349255,153.18469180519,0.00593824583760072,-1.38454726855562,0.000140178914781492,0.383009672499957,2.22634182699875
"FBtr0078937",518.837540257144,633.936255854483,661.88096594322,316.420476201834,231.669404069939,263.171447483362,0.00572052362657206,-1.16459222919973,0.000128930416718491,0.446090327174079,2.24256421636036
"FBtr0070399",27.2770850016259,25.9089685937878,28.8218461934289,10.4293484752235,11.0772484327907,13.0194101308007,0.00661716293078893,-1.24928313445744,0.000169814446675001,0.420657177450254,2.17932817182891
"FBtr0077235",274.628169517436,266.517319289126,230.847009557983,98.181751425533,106.270086587924,139.298546621337,0.00639520060433966,-1.17964697721391,0.000160311346084504,0.441459508636395,2.1941458280436
"FBtr0337056",713.186786663395,693.349233519961,496.280918683725,123.955253408393,214.193874783107,200.493359220888,0.00613828293777658,-1.84302563713187,0.000150516481388141,0.278736601403304,2.21195309708975
"FBtr0082183",1331.52662376463,1465.55276894958,1407.3926131246,646.477194313783,463.187134902236,738.587475478711,0.00565188709860591,-1.21124590325114,0.000125492771531188,0.431895472075772,2.24780652214941
"FBtr0074916",464.313643462277,506.191055158129,723.860380676412,158.714052397511,68.4065140534311,58.3800252676728,0.0066754364060133,-2.68395515833285,0.000172213652785527,0.155614116126134,2.17552033707528
"FBtr0300552",21.1707316283523,20.818396257869,20.9221577109887,9.32485623982563,9.75739835979377,8.91329992277876,0.00714936017767218,-1.19271654973565,0.000192878422059501,0.437478326580367,2.14573282305764
"FBtr0113190",38.116849219888,33.8399404989109,32.0969023531647,5.81740300643036,9.08073274624226,12.0203816946317,0.00731196307724523,-2.03425831071589,0.000200141974967313,0.244133416887136,2.1359660102979
"FBtr0335133",17.5642127527832,19.3756216900498,18.5682529881887,8.35818440588139,7.65750439256284,7.71978824729402,0.00727054980993921,-1.24755897302061,0.000198599775608726,0.421160204373027,2.13843274589557
"FBtr0111029",593.062081291344,535.081600622315,441.713463580052,211.755437468114,232.698738113842,270.858774495248,0.00655441054921077,-1.13179535688724,0.000166621019813036,0.456347471564244,2.18346635915862
"FBtr0100375",502.746715443923,684.790922113686,691.885829675638,250.137686699336,134.376754147739,127.506431089805,0.00703214400000834,-1.93280717746982,0.000186158937949861,0.261919036065476,2.15291224462247
"FBtr0310624",46.1764751995231,52.5575750530737,47.4299558555399,25.2623508279614,22.9285143965206,23.104934511101,0.00766023748681414,-1.06232767093501,0.000226035559834612,0.478858836336535,2.11575776592691
"FBtr0307057",221.33192467086,239.537179074417,333.12597880707,108.67208676561,74.7127896949496,80.5423878815389,0.00755139003912383,-1.58733101939769,0.000215608483581099,0.332786538287374,2.1219730972774
"FBtr0084447",172.93514859959,192.085842617615,153.630480107986,46.3100357273648,27.6554549771307,64.5062806659394,0.00767735469506252,-1.98766581532671,0.000227675462190672,0.252146513967216,2.11478839445242
"FBtr0332089",78.8048410941568,104.4160425056,78.1715727973427,38.1537097527874,33.2091680408281,38.81103400945,0.00795016699699204,-1.23905095153529,0.000238165411949008,0.423651255154316,2.09962374868813
"FBtr0085156",913.778030068569,1229.53449040978,1258.89410571362,305.57857518104,74.6817560641845,85.7998354584998,0.00735210613264722,-3.16436216041029,0.000203306891707646,0.111540367888723,2.13358823224078
"FBtr0303857",15047.2661507713,19870.0636755343,16178.3155293732,8146.48410481718,6110.77056253637,4975.55779861193,0.00594438947618236,-1.42949527890491,0.000142662674591382,0.371260754031448,2.22589274335659
"FBtr0303384",1306.72999046185,1792.45647262249,892.587085953439,309.41631913094,295.901615355697,277.309842192779,0.00716414559788202,-2.12198479190314,0.00019367997035641,0.229730642550957,2.14483559650891
"FBtr0310625",88.5507740075236,85.0945632007409,93.8244679624624,41.7636317950664,38.1766165674598,49.4998566195322,0.00855185199025603,-1.04351965266204,0.000264714552753408,0.48514245714498,2.06793982421314
"FBtr0309301",290.91215353541,288.028738205569,289.535392653247,107.25248315012,152.247522457846,82.339934081176,0.00801804415262572,-1.39272644523534,0.000241100136109193,0.380844391399384,2.0959315565678
"FBtr0334011",36.9841938666729,34.6982558414702,33.0038788808113,13.0699998952627,16.9577760236792,10.5592983214023,0.00881511349493582,-1.39598777728091,0.000274976842945671,0.379984433369305,2.05477209176999
"FBtr0304997",852.03963164034,1157.06401279687,808.894507212264,432.48153599182,425.678371589692,364.796986598896,0.00712553054810288,-1.19053978405043,0.000190633573566601,0.438138900408336,2.14718279370047
"FBtr0113291",53.7021559032117,60.0006985983661,63.8587666476817,29.1903959558491,21.8671087898839,26.4765348644085,0.00893743383887252,-1.20255316751659,0.000281799218975928,0.434505647119851,2.04878716013004
"FBtr0089649",205.193026112058,187.549773933745,142.358170227179,42.4406564733802,74.3157728559152,55.6688147481791,0.00867852342418011,-1.65953678968924,0.000269523865300943,0.316540764846523,2.0615541599941
"FBtr0306930",115.149136535356,110.739503024965,153.950856545476,59.7894350316896,49.5332080518996,51.6814525573762,0.0091467019283756,-1.22542445123596,0.000299714884456103,0.427671670255314,2.0387354734208
"FBtr0308562",289.514241519053,236.712009043505,231.156568339377,41.6549241826315,96.3738281501025,78.6925145106309,0.00905718177240563,-1.87938521573286,0.000294991944482377,0.271799514509592,2.04300691613043
"FBtr0332057",15712.3267035244,16289.3055749195,14400.845565902,7334.35032537931,8743.98057906809,5666.983379697,0.0067203599931965,-1.1144846789322,0.000174505750722616,0.461856097829366,2.17260746223319
"FBtr0080261",941.1735261878,1052.95831870851,840.426428899232,349.540149470852,528.275761013631,340.384071398595,0.00767735469506252,-1.24286116942902,0.000227833594995563,0.422533850690359,2.11478839445242
"FBtr0302645",707.452370677641,930.495247519395,591.957241426562,316.867945551632,289.707323522099,277.489988633916,0.00817380431979336,-1.31179307732823,0.000247162023608859,0.402819916982547,2.08757576347434
"FBtr0339643",4324.78361073379,5419.50312307974,5409.55275645832,2387.75863156903,1285.8975962264,1555.3828448706,0.00722451360905252,-1.57649411232202,0.000196530158879351,0.335295700269322,2.14119138649739
"FBtr0308633",148.788661389178,197.670681928243,140.682424941817,74.4000915746364,64.1918661242157,74.4702768215109,0.00994668097489001,-1.17521674120562,0.000342699833498627,0.442817228546992,2.00232181118934
"FBtr0302692",1246.37412269508,999.002077074515,956.429787584195,230.617458809512,414.467275372764,434.997196910337,0.00855185199025603,-1.61448632249223,0.000264842088951836,0.326581206656508,2.06793982421314
"FBtr0074337",1217.52638519476,1994.36835078883,1425.49628745006,421.076873635796,123.305060139966,96.1957776473227,0.00996739191745122,-3.14310384614889,0.000345094054695928,0.11319609965341,2.00141846496168
