target_id	length	eff_length	est_counts	tpm
FBtr0301472	5102	4928.68	0	0
FBtr0308215	5520	5346.68	0	0
FBtr0112850	2404	2230.68	0	0
FBtr0308214	5686	5512.68	0	0
FBtr0301575	4257	4083.68	0	0
FBtr0308212	4778	4604.68	1749.67	55.9687
FBtr0112852	4445	4271.68	277.39	9.56488
FBtr0112851	4062	3888.68	239.617	9.07621
FBtr0308216	4003	3829.68	13.5514	0.521205
FBtr0075441	1906	1732.68	0	0
FBtr0333616	4482	4308.68	32.9653	1.12694
FBtr0301473	4955	4781.68	0	0
FBtr0308213	5430	5256.68	278.803	7.81221
FBtr0091802	537	363.676	0	0
FBtr0336924	1050	876.676	18.1364	3.04719
FBtr0111134	1077	903.676	0	0
FBtr0299903	1064	890.676	42.8636	7.08854
FBtr0078417	1104	930.676	342.403	54.1909
FBtr0305708	1171	997.676	11.5973	1.7122
FBtr0076652	954	780.676	52	9.81116
FBtr0342899	1074	900.676	0	0
FBtr0300405	979	805.676	24	4.38772
FBtr0073745	751	577.676	1	0.254978
FBtr0091887	413	239.689	56	34.4134
FBtr0073413	4481	4307.68	0	0
FBtr0073419	2863	2689.68	929.331	50.893
FBtr0305150	4220	4046.68	0	0
FBtr0301409	3942	3768.68	0	0
FBtr0305149	3468	3294.68	167.772	7.50057
FBtr0073418	6762	6588.68	436.491	9.7581
FBtr0073417	3711	3537.68	32.8986	1.36977
FBtr0073420	3300	3126.68	35.8261	1.68773
FBtr0073416	8752	8578.68	891.361	15.3046
FBtr0346315	3824	3650.68	145.153	5.85653
FBtr0073414	12045	11871.7	699.394	8.67756
FBtr0073415	5684	5510.68	0	0
FBtr0088823	1693	1519.68	0	0
FBtr0088822	1489	1315.68	34	3.80643
FBtr0289952	1513	1339.68	6	0.659689
FBtr0088255	1213	1039.68	269	38.1103
FBtr0343501	627	453.676	0	0
FBtr0336920	787	613.676	0	0
FBtr0336921	526	352.676	5.15439	2.15273
FBtr0070078	517	343.676	34.8503	14.9364
FBtr0113156	1331	1157.68	0	0
FBtr0076360	596	422.676	16	5.57571
FBtr0082112	1028	854.676	35.98	6.20079
FBtr0332807	1008	834.676	0.0200316	0.00353497
FBtr0329889	3023	2849.68	0.00950456	0.000491275
FBtr0303430	2392	2218.68	406.616	26.9947
FBtr0303437	2191	2017.68	0	0
FBtr0329887	4573	4399.68	149.498	5.00498
FBtr0303434	3240	3066.68	109.81	5.27428
FBtr0303431	3320	3146.68	1.18106	0.0552849
FBtr0329888	2863	2689.68	158.382	8.6735
FBtr0303432	2069	1895.68	14.8681	1.15526
FBtr0329890	2964	2790.68	0	0
FBtr0303429	2075	1901.68	0	0
FBtr0303435	3560	3386.68	7.79057e-06	3.38831e-07
FBtr0303433	3023	2849.68	0.00950456	0.000491275
FBtr0070046	2844	2670.68	86	4.74313
FBtr0112801	6863	6689.68	0	0
FBtr0112802	6681	6507.68	111.244	2.51791
FBtr0070606	6759	6585.68	5.10024e-05	1.14072e-06
FBtr0079048	769	595.676	367.092	90.7722
FBtr0303909	4960	4786.68	4.43162e-05	1.36369e-06
FBtr0079928	4939	4765.68	0.00967662	0.00029908
FBtr0079926	4912	4738.68	10.1955	0.316912
FBtr0335506	9590	9416.68	9.11584	0.142589
FBtr0303908	8557	8383.68	5.68455	0.0998732
FBtr0080411	1916	1742.68	4277	361.502
FBtr0089115	1504	1330.68	98	10.8478
FBtr0305678	1203	1029.68	3	0.429149
FBtr0089031	949	775.676	0	0
FBtr0302522	1748	1574.68	0	0
FBtr0307535	1701	1527.68	0	0
FBtr0081917	2139	1965.68	23.4343	1.75601
FBtr0078039	1370	1196.68	114	14.0319
FBtr0091703	1278	1104.68	16.9989	2.26659
FBtr0091704	1279	1105.68	653.501	87.0575
FBtr0330646	2457	2283.68	3.00836e-08	1.94036e-09
FBtr0100307	2749	2575.68	12.5933	0.720171
FBtr0100309	2597	2423.68	62.7153	3.81142
FBtr0078159	4008	3834.68	314.46	12.0788
FBtr0100310	2505	2331.68	817.759	51.6589
FBtr0078158	2656	2482.68	189.544	11.2455
FBtr0078157	2742	2568.68	446.04	25.5772
FBtr0100308	2885	2711.68	0	0
FBtr0078156	2456	2282.68	29.8873	1.92855
FBtr0336820	2639	2465.68	1.78257	0.106488
FBtr0081224	2630	2456.68	157.217	9.42628
FBtr0300306	359	185.698	0	0
FBtr0084181	1335	1161.68	0	0
FBtr0331641	1136	962.676	37.5798	5.74992
FBtr0080017	907	733.676	3113.42	625.059
FBtr0076297	1176	1002.68	0	0
FBtr0303102	3727	3553.68	0	0
FBtr0303103	4073	3899.68	5	0.188855
FBtr0112426	831	657.676	12.7383	2.8529
FBtr0345491	775	601.676	8.24213	2.01774
FBtr0112425	702	528.676	54.0196	15.0504
FBtr0080432	1303	1129.68	0	0
FBtr0076222	440	266.676	0	0
FBtr0072437	469	295.676	158.315	78.8667
FBtr0310371	478	304.676	4.6852	2.26505
FBtr0085409	1132	958.676	378	58.0775
FBtr0076380	1026	852.676	1	0.172744
FBtr0335440	1633	1459.68	1	0.100909
FBtr0300962	3923	3749.68	0	0
FBtr0306557	3628	3454.68	280.679	11.9671
FBtr0333395	3665	3491.68	1484.47	62.6216
FBtr0072702	3452	3278.68	212.504	9.54679
FBtr0072700	3916	3742.68	0	0
FBtr0072697	3698	3524.68	334.692	13.9867
FBtr0072698	3659	3485.68	9.85941e-05	4.16631e-06
FBtr0072699	3781	3607.68	147.081	6.00503
FBtr0072701	3715	3541.68	187.577	7.80116
FBtr0077131	2722	2548.68	0	0
FBtr0077132	2695	2521.68	0	0
FBtr0345001	2686	2512.68	0	0
FBtr0077133	2600	2426.68	5	0.303491
FBtr0082053	2836	2662.68	17.7055	0.97944
FBtr0082052	4958	4784.68	146.842	4.5205
FBtr0082054	2303	2129.68	0	0
FBtr0082051	3395	3221.68	1195.45	54.656
FBtr0333295	3596	3422.68	0.000275916	1.18741e-05
FBtr0333296	3599	3425.68	0	0
FBtr0331769	1167	993.676	42.973	6.36998
FBtr0072601	1415	1241.68	20.027	2.37572
FBtr0071328	1300	1126.68	13.56	1.77275
FBtr0079315	1808	1634.68	0	0
FBtr0306908	1229	1055.68	10.1728	1.41937
FBtr0306909	628	454.676	2.23726	0.724773
FBtr0345502	765	591.676	0	0
FBtr0071744	1179	1005.68	0	0
FBtr0071684	1180	1006.68	0	0
FBtr0071685	1083	909.676	8	1.29536
FBtr0302964	2344	2170.68	275.321	18.6824
FBtr0071327	2404	2230.68	0	0
FBtr0084971	1432	1258.68	1.63041	0.190796
FBtr0337058	660	486.676	1.36959	0.414514
FBtr0079388	718	544.676	1	0.270427
FBtr0079451	1993	1819.68	0	0
FBtr0301125	1730	1556.68	6	0.567729
FBtr0086911	873	699.676	0	0
FBtr0086910	884	710.676	825	170.99
FBtr0077478	16852	16678.7	32	0.282603
FBtr0332725	1334	1160.68	1	0.126904
FBtr0076868	1566	1392.68	0	0
FBtr0084627	921	747.676	0	0
FBtr0083225	1583	1409.68	0	0
FBtr0345306	1627	1453.68	0	0
FBtr0080691	613	439.676	0	0
FBtr0301739	371	197.689	0	0
FBtr0339284	2072	1898.68	0	0
FBtr0300501	2426	2252.68	0.0147248	0.000962802
FBtr0088559	2417	2243.68	1.98528	0.130331
FBtr0310388	676	502.676	0	0
FBtr0333659	7301	7127.68	134.299	2.77532
FBtr0074482	7639	7465.68	0	0
FBtr0333660	7693	7519.68	319.325	6.25492
FBtr0333662	6742	6568.68	25.2692	0.566632
FBtr0074483	7348	7174.68	12.0717	0.24783
FBtr0074481	5872	5698.68	1535.3	39.6833
FBtr0333661	7411	7237.68	44.7318	0.910343
FBtr0343400	1619	1445.68	1	0.101887
FBtr0079485	1643	1469.68	0	0
FBtr0086022	1877	1703.68	11	0.951028
FBtr0077887	541	367.676	0	0
FBtr0334458	3142	2968.68	0	0
FBtr0074429	3102	2928.68	0	0
FBtr0332091	7868	7694.68	23.639	0.452508
FBtr0075562	7222	7048.68	1405.36	29.3676
FBtr0077998	940	766.676	0	0
FBtr0305912	1622	1448.68	3.77259	0.38358
FBtr0075328	1238	1064.68	475.227	65.7464
FBtr0080158	886	712.676	0.0020239	0.000418296
FBtr0344020	882	708.676	1.99798	0.41527
FBtr0086461	2300	2126.68	27.1581	1.88099
FBtr0110803	956	782.676	0.0312886	0.00588832
FBtr0307186	1033	859.676	10.9687	1.87935
FBtr0299803	1488	1314.68	0	0
FBtr0086263	656	482.676	4	1.22065
FBtr0100866	162	12.0607	0	0
FBtr0080870	1500	1326.68	26	2.88666
FBtr0073087	958	784.676	0	0
FBtr0073088	1027	853.676	0	0
FBtr0073089	1053	879.676	0	0
FBtr0073086	938	764.676	0	0
FBtr0073090	958	784.676	0	0
FBtr0081171	1753	1579.68	5	0.466219
FBtr0290259	2488	2314.68	240	15.2724
FBtr0346438	2989	2815.68	0	0
FBtr0345467	5461	5287.68	74.9208	2.08701
FBtr0072099	4913	4739.68	142.844	4.43915
FBtr0330383	5486	5312.68	258	7.1531
FBtr0084890	5486	5312.68	258	7.1531
FBtr0344141	784	610.676	0	0
FBtr0079380	518	344.676	0	0
FBtr0079379	449	275.676	0	0
FBtr0086005	593	419.676	0	0
FBtr0079661	984	810.676	719	130.638
FBtr0343426	2450	2276.68	0	0
FBtr0079698	2268	2094.68	1323	93.0316
FBtr0085054	807	633.676	0	0
FBtr0086629	953	779.676	2710	511.968
FBtr0085495	3498	3324.68	0	0
FBtr0085496	4246	4072.68	22.5399	0.815193
FBtr0085497	2039	1865.68	8.51789e-07	6.72486e-08
FBtr0333274	2369	2195.68	0	0
FBtr0085498	3335	3161.68	248.537	11.5787
FBtr0085494	3398	3224.68	33.3387	1.52283
FBtr0333275	2015	1841.68	6.58421	0.526597
FBtr0087284	1025	851.676	5	0.864736
FBtr0302409	1221	1047.68	781.493	109.872
FBtr0113761	1244	1070.68	22.7768	3.13345
FBtr0302410	479	305.676	14.7299	7.09783
FBtr0078220	2287	2113.68	3.01116e-06	2.09837e-07
FBtr0078221	2277	2103.68	305	21.3554
FBtr0078785	945	771.676	662.736	126.501
FBtr0335000	1241	1067.68	129.264	17.833
FBtr0081008	2835	2661.68	49.6383	2.74694
FBtr0081009	2483	2309.68	136.33	8.69414
FBtr0301578	2595	2421.68	0	0
FBtr0301577	4306	4132.68	181.221	6.45899
FBtr0077014	11690	11516.7	58360	746.407
FBtr0072322	994	820.676	0	0
FBtr0072792	3165	2991.68	370	18.2169
FBtr0332881	3162	2988.68	0	0
FBtr0083160	6965	6791.68	307.256	6.66363
FBtr0334629	6164	5990.68	0	0
FBtr0339398	5932	5758.68	79.744	2.03968
FBtr0083021	1704	1530.68	0	0
FBtr0083019	2349	2175.68	86.3117	5.84337
FBtr0083020	1574	1400.68	436.147	45.8652
FBtr0333277	1647	1473.68	95.5414	9.54942
FBtr0300938	5303	5129.68	5.09615	0.146332
FBtr0085243	2073	1899.68	0	0
FBtr0085244	2018	1844.68	0.00484891	0.000387179
FBtr0085242	2010	1836.68	0.995151	0.0798076
FBtr0321257	1351	1177.68	0	0
FBtr0075741	1233	1059.68	0	0
FBtr0077182	366	192.689	0	0
FBtr0332797	2089	1915.68	0	0
FBtr0080623	4826	4652.68	2	0.0633162
FBtr0300087	608	434.676	0	0
FBtr0076831	1319	1145.68	1	0.128566
FBtr0332145	1538	1364.68	0	0
FBtr0344883	1527	1353.68	0	0
FBtr0110820	1515	1341.68	0	0
FBtr0089014	1449	1275.68	5	0.577321
FBtr0113233	663	489.676	0	0
FBtr0113414	1338	1164.68	0	0
FBtr0344852	1186	1012.68	0	0
FBtr0082016	592	418.676	0	0
FBtr0079603	848	674.676	0.859886	0.18773
FBtr0079602	849	675.676	0.140114	0.0305444
FBtr0332195	3603	3429.68	82.3059	3.53481
FBtr0080008	3162	2988.68	0.0644857	0.00317814
FBtr0332196	3103	2929.68	1669.63	83.9437
FBtr0082869	1981	1807.68	1125	91.6684
FBtr0070108	1731	1557.68	45.2778	4.2815
FBtr0070107	1630	1456.68	16.7222	1.6909
FBtr0340207	1751	1577.68	0	0
FBtr0110897	1095	921.676	0	0
FBtr0089938	896	722.676	15	3.05728
FBtr0433531	1772	1598.68	0	0
FBtr0339489	1228	1054.68	0	0
FBtr0089939	1040	866.676	0	0
FBtr0075469	512	338.676	0	0
FBtr0332850	3234	3060.68	114.618	5.51599
FBtr0089507	2635	2461.68	128.152	7.66801
FBtr0306057	4416	4242.68	123.427	4.28507
FBtr0332851	3350	3176.68	0	0
FBtr0089508	2811	2637.68	0	0
FBtr0089506	2656	2482.68	257.496	15.277
FBtr0306259	5493	5319.68	32.9737	0.912997
FBtr0077096	4835	4661.68	6.3918	0.201961
FBtr0077095	5475	5301.68	330.635	9.18592
FBtr0078515	758	584.676	0	0
FBtr0336663	3001	2827.68	81.5112	4.24595
FBtr0086110	3299	3125.68	10.4888	0.494278
FBtr0303391	660	486.676	0	0
FBtr0087278	3395	3221.68	844	38.5876
FBtr0343105	6080	5906.68	0	0
FBtr0305559	5840	5666.68	2	0.0519863
FBtr0343202	699	525.676	5.47696	1.53465
FBtr0112725	915	741.676	120.179	23.8672
FBtr0076495	1733	1559.68	26	2.45542
FBtr0343292	1011	837.676	19.8012	3.4818
FBtr0074406	864	690.676	14936.8	3185.45
FBtr0345132	809	635.676	7951.55	1842.48
FBtr0343293	1380	1206.68	5.86756	0.716233
FBtr0086520	2838	2664.68	704.511	38.9432
FBtr0086519	2960	2786.68	422.844	22.3502
FBtr0308495	3589	3415.68	13.6445	0.588395
FBtr0085602	3331	3157.68	164.934	7.69363
FBtr0100418	2672	2498.68	184.866	10.8977
FBtr0334705	3034	2860.68	51.2	2.63626
FBtr0073843	3113	2939.68	1003	50.2561
FBtr0085090	1169	995.676	6	0.887607
FBtr0085091	1241	1067.68	0	0
FBtr0083136	1450	1276.68	240	27.6897
FBtr0071756	4243	4069.68	1157.72	41.9017
FBtr0071757	4655	4481.68	128.278	4.216
FBtr0308239	4638	4464.68	0	0
FBtr0080784	789	615.676	0	0
FBtr0071088	1686	1512.68	50	4.86869
FBtr0080183	1614	1440.68	0	0
FBtr0100584	2625	2451.68	5.88158	0.353361
FBtr0305260	1525	1351.68	289.262	31.5215
FBtr0332029	1387	1213.68	1750.39	212.431
FBtr0080182	1097	923.676	2423.47	386.461
FBtr0303004	619	445.676	0	0
FBtr0079816	779	605.676	0	0
FBtr0071390	1655	1481.68	0	0
FBtr0340682	688	514.676	0	0
FBtr0083116	583	409.676	35	12.5839
FBtr0346867	1081	907.676	0.589844	0.0957181
FBtr0330024	5507	5333.68	1.20508	0.0332795
FBtr0333429	3709	3535.68	11.129	0.46363
FBtr0073927	1761	1587.68	41.9339	3.89037
FBtr0333428	2729	2555.68	9.93705	0.572716
FBtr0080520	737	563.676	0	0
FBtr0081282	5216	5042.68	5.01079	0.146364
FBtr0081283	5302	5128.68	1.60419e-07	4.60721e-09
FBtr0329963	5242	5068.68	394.989	11.4783
FBtr0452125	3202	3028.68	219.583	10.6791
FBtr0345226	5811	5637.68	15.8808	0.414915
FBtr0086683	5762	5588.68	335	8.82924
FBtr0086682	5377	5203.68	5369.63	151.992
FBtr0086680	5608	5434.68	135.169	3.66347
FBtr0086681	5453	5279.68	57.092	1.59278
FBtr0086679	5680	5506.68	47.868	1.28039
FBtr0340329	5456	5282.68	35.355	0.98579
FBtr0088028	4671	4497.68	1	0.0327491
FBtr0344879	4769	4595.68	0	0
FBtr0113211	841	667.676	78.0766	17.2244
FBtr0082160	956	782.676	142.923	26.8973
FBtr0299693	492	318.676	129.47	59.8423
FBtr0299691	4017	3843.68	0.00227655	8.72404e-05
FBtr0299692	4010	3836.68	142.652	5.47658
FBtr0344452	4022	3848.68	3.111	0.119063
FBtr0081058	823	649.676	0	0
FBtr0083184	1773	1599.68	18	1.6574
FBtr0337022	1456	1282.68	0	0
FBtr0081699	1409	1235.68	0	0
FBtr0072021	1499	1325.68	0	0
FBtr0305130	2086	1912.68	5	0.385049
FBtr0337062	2214	2040.68	0	0
FBtr0329862	3595	3421.68	428	18.4244
FBtr0086900	3791	3617.68	0	0
FBtr0072910	1395	1221.68	233.814	28.1904
FBtr0072909	1283	1109.68	157.186	20.8644
FBtr0081922	2450	2276.68	345.563	22.357
FBtr0081921	2447	2273.68	289.257	18.7389
FBtr0087332	2677	2503.68	432.611	25.4511
FBtr0340001	1789	1615.68	2.04074	0.186046
FBtr0087331	2697	2523.68	126.349	7.37436
FBtr0080900	6671	6497.68	0.00100907	2.28744e-05
FBtr0080901	6671	6497.68	0.00100907	2.28744e-05
FBtr0080907	7173	6999.68	0	0
FBtr0080902	6671	6497.68	0.00100907	2.28744e-05
FBtr0080895	6671	6497.68	0.00100907	2.28744e-05
FBtr0301828	6833	6659.68	0	0
FBtr0307492	6813	6639.68	0	0
FBtr0307495	6621	6447.68	12.9899	0.29675
FBtr0301829	6735	6561.68	0	0
FBtr0080898	6671	6497.68	0.00100907	2.28744e-05
FBtr0080903	6671	6497.68	0.00100907	2.28744e-05
FBtr0080899	6671	6497.68	0.00100907	2.28744e-05
FBtr0346712	6826	6652.68	0	0
FBtr0080897	6671	6497.68	0.00100907	2.28744e-05
FBtr0080896	6671	6497.68	0.00100907	2.28744e-05
FBtr0307493	6671	6497.68	0.00100907	2.28744e-05
FBtr0307494	6826	6652.68	0	0
FBtr0080905	7173	6999.68	0	0
FBtr0080906	7341	7167.68	0	0
FBtr0301827	6735	6561.68	0	0
FBtr0307496	6895	6721.68	0	0
FBtr0089937	2398	2224.68	8.08428	0.535257
FBtr0082370	515	341.676	17333.9	7472.55
FBtr0082369	850	676.676	19.1427	4.16688
FBtr0331844	4146	3972.68	23.3703	0.866499
FBtr0299647	4098	3924.68	0	0
FBtr0300519	4454	4280.68	8.1143	0.279207
FBtr0331843	4164	3990.68	21.5111	0.793969
FBtr0299648	4131	3957.68	0	0
FBtr0299642	3384	3210.68	248.7	11.4095
FBtr0300520	3651	3477.68	861.826	36.5021
FBtr0299645	3917	3743.68	334.667	13.1675
FBtr0299646	3942	3768.68	85.8117	3.35386
FBtr0308636	499	325.676	0	0
FBtr0340708	638	464.676	0	0
FBtr0073220	3938	3764.68	0	0
FBtr0073219	3396	3222.68	3	0.137117
FBtr0077168	3233	3059.68	281	13.5275
FBtr0076855	1480	1306.68	0	0
FBtr0073582	887	713.676	0	0
FBtr0072635	1212	1038.68	328	46.5138
FBtr0081077	1658	1484.68	29	2.87709
FBtr0070003	1164	990.676	26	3.86571
FBtr0074334	2027	1853.68	60	4.76766
FBtr0331765	4608	4434.68	440.362	14.6263
FBtr0310308	5120	4946.68	33.6063	1.00068
FBtr0303198	5524	5350.68	350.462	9.64762
FBtr0303199	5063	4889.68	241.569	7.27694
FBtr0091627	1570	1396.68	120.06	12.6617
FBtr0088675	4523	4349.68	390	13.2067
FBtr0074322	2996	2822.68	0	0
FBtr0337003	1988	1814.68	0	0
FBtr0304133	2001	1827.68	33.1473	2.67138
FBtr0337002	1880	1706.68	76.8527	6.63279
FBtr0080032	2013	1839.68	0	0
FBtr0081414	1092	918.676	794.385	127.367
FBtr0344316	5947	5773.68	0	0
FBtr0309205	6705	6531.68	0	0
FBtr0344317	7361	7187.68	0	0
FBtr0083999	3786	3612.68	0	0
FBtr0309202	3734	3560.68	0	0
FBtr0083998	6137	5963.68	0	0
FBtr0309203	3589	3415.68	5	0.215616
FBtr0084000	4728	4554.68	0	0
FBtr0309204	4127	3953.68	0	0
FBtr0082980	484	310.676	825	391.142
FBtr0075199	2792	2618.68	762.076	42.8651
FBtr0304977	2626	2452.68	980.31	58.8723
FBtr0075198	2446	2272.68	1782.82	115.547
FBtr0075200	2691	2517.68	1419.79	83.0638
FBtr0290122	960	786.676	0	0
FBtr0343674	3444	3270.68	183.999	8.2864
FBtr0080624	3450	3276.68	275.597	12.3888
FBtr0343675	3380	3206.68	1.44536e-08	6.63909e-10
FBtr0343673	3392	3218.68	18.4037	0.842198
FBtr0085639	1635	1461.68	0	0
FBtr0310389	907	733.676	0	0
FBtr0083611	3155	2981.68	360.726	17.8199
FBtr0083612	5016	4842.68	448.344	13.6368
FBtr0083613	3143	2969.68	2.93032	0.145343
FBtr0330051	5521	5347.68	0	0
FBtr0344261	3244	3070.68	194.04	9.30774
FBtr0344262	3865	3691.68	0	0
FBtr0083855	3126	2952.68	658.372	32.843
FBtr0081969	1352	1178.68	126.164	15.7662
FBtr0336757	1330	1156.68	12.8364	1.63463
FBtr0091769	504	330.676	0	0
FBtr0088736	432	258.689	0	0
FBtr0088867	3658	3484.68	0	0
FBtr0304750	3801	3627.68	0	0
FBtr0085789	715	541.676	0	0
FBtr0086501	4322	4148.68	28	0.994114
FBtr0073806	977	803.676	562	103.001
FBtr0079342	1552	1378.68	165	17.6283
FBtr0334678	3581	3407.68	10.8261	0.467953
FBtr0345217	4234	4060.68	197.599	7.1676
FBtr0084118	4778	4604.68	0	0
FBtr0084117	3150	2976.68	1838.88	90.9934
FBtr0084119	3913	3739.68	1193.06	46.991
FBtr0346157	4653	4479.68	57.6354	1.89509
FBtr0346027	641	467.676	8.94506	2.81725
FBtr0078426	903	729.676	52	10.4969
FBtr0330117	903	729.676	52	10.4969
FBtr0074089	1306	1132.68	3	0.390125
FBtr0074088	1367	1193.68	0	0
FBtr0075645	1343	1169.68	253.907	31.974
FBtr0079473	6443	6269.68	0.000283451	6.65918e-06
FBtr0079476	3912	3738.68	173.38	6.83075
FBtr0079475	6588	6414.68	26.62	0.611252
FBtr0079474	3767	3593.68	4.28651e-07	1.75692e-08
FBtr0088865	2358	2184.68	0	0
FBtr0329885	2668	2494.68	0	0
FBtr0088866	1470	1296.68	0	0
FBtr0308811	1025	851.676	22	3.80484
FBtr0078492	2470	2296.68	430.872	27.6335
FBtr0331944	1628	1454.68	9	0.911305
FBtr0114562	1927	1753.68	0	0
FBtr0345691	2627	2453.68	33.3078	1.99948
FBtr0344431	2406	2232.68	280.828	18.5269
FBtr0344432	2423	2249.68	8.24097	0.539568
FBtr0073827	1121	947.676	80	12.4342
FBtr0345494	705	531.676	0	0
FBtr0087082	479	305.676	0	0
FBtr0345619	3613	3439.68	7.35288	0.314867
FBtr0088078	1274	1100.68	91.6471	12.2644
FBtr0072321	1743	1569.68	162	15.2017
FBtr0075989	3238	3064.68	1	0.0480621
FBtr0330069	3238	3064.68	1	0.0480621
FBtr0075126	1318	1144.68	0	0
FBtr0085476	2043	1869.68	1632	128.571
FBtr0087488	4271	4097.68	3	0.107838
FBtr0345529	4441	4267.68	0	0
FBtr0088019	1186	1012.68	18	2.61812
FBtr0089080	2374	2200.68	38	2.5434
FBtr0089079	2401	2227.68	1.23675e-05	8.17745e-07
FBtr0075365	897	723.676	159	32.3624
FBtr0080634	545	371.676	1	0.396299
FBtr0088692	3088	2914.68	769.362	38.8802
FBtr0339354	4244	4070.68	124.229	4.49513
FBtr0077863	350	176.698	0	0
FBtr0305610	330	156.698	0	0
FBtr0077903	1436	1262.68	341	39.7787
FBtr0088826	966	792.676	11	2.04402
FBtr0111047	2619	2445.68	7	0.421587
FBtr0114615	3471	3297.68	888	39.6636
FBtr0070681	2601	2427.68	376	22.8131
FBtr0329984	3276	3102.68	10.201	0.484279
FBtr0079929	3276	3102.68	10.201	0.484279
FBtr0083580	3341	3167.68	0	0
FBtr0114553	1698	1524.68	1	0.0966073
FBtr0310421	2141	1967.68	0	0
FBtr0081540	1958	1784.68	1	0.0825331
FBtr0089184	3345	3171.68	0	0
FBtr0332858	5961	5787.68	5.85235	0.148941
FBtr0344897	2801	2627.68	7.82728	0.438759
FBtr0332859	3019	2845.68	41.3204	2.13878
FBtr0076592	531	357.676	0	0
FBtr0074559	2017	1843.68	14.5946	1.16599
FBtr0346625	2854	2680.68	6.40544	0.351959
FBtr0334552	5290	5116.68	5.58357e-07	1.60736e-08
FBtr0334551	5284	5110.68	1222.73	35.2403
FBtr0085787	5737	5563.68	48.1954	1.27594
FBtr0273191	2058	1884.68	0	0
FBtr0088798	1258	1084.68	0	0
FBtr0076897	1055	881.676	91	15.2027
FBtr0085410	1841	1667.68	609	53.789
FBtr0077618	1066	892.676	2	0.330008
FBtr0071498	1214	1040.68	1202.97	170.266
FBtr0346376	1183	1009.68	12.0289	1.75482
FBtr0346375	1010	836.676	0	0
FBtr0074539	1710	1536.68	1.0042	0.0962557
FBtr0112536	2556	2382.68	433	26.7677
FBtr0112350	936	762.676	236	45.5785
FBtr0071194	2004	1830.68	270.822	21.7901
FBtr0072899	1018	844.676	111	19.3562
FBtr0074930	507	333.676	7.45096	3.28909
FBtr0333844	600	426.676	0	0
FBtr0074514	1341	1167.68	178	22.4536
FBtr0299997	1540	1366.68	0.25	0.026944
FBtr0084900	719	545.676	27.2389	7.35263
FBtr0330658	4936	4762.68	50.3313	1.55659
FBtr0077850	4879	4705.68	0	0
FBtr0330660	3936	3762.68	1215.81	47.5946
FBtr0077851	4266	4092.68	560.191	20.1612
FBtr0330659	4181	4007.68	116.3	4.2744
FBtr0100030	860	686.676	4	0.858017
FBtr0087261	921	747.676	1173	231.085
FBtr0084982	978	804.676	209.969	38.4345
FBtr0084949	3013	2839.68	0	0
FBtr0085719	1267	1093.68	0	0
FBtr0076502	1499	1325.68	0	0
FBtr0084155	1428	1254.68	0.00953989	0.00111995
FBtr0084156	1492	1318.68	74.6352	8.33668
FBtr0113263	782	608.676	8.56699	2.07315
FBtr0334880	810	636.676	0	0
FBtr0074025	677	503.676	0	0
FBtr0079507	2027	1853.68	7.37793	0.586258
FBtr0333921	1511	1337.68	0	0
FBtr0083125	1496	1322.68	259.587	28.9079
FBtr0073644	896	722.676	0	0
FBtr0340318	4550	4376.68	102.714	3.4568
FBtr0081138	4407	4233.68	154.286	5.36779
FBtr0075840	608	434.676	0	0
FBtr0088315	848	674.676	0	0
FBtr0078315	1448	1274.68	71.4886	8.26085
FBtr0078314	1558	1384.68	37.764	4.01714
FBtr0078313	1489	1315.68	0	0
FBtr0078312	1519	1345.68	73.2662	8.01957
FBtr0078311	1605	1431.68	0	0
FBtr0290064	2594	2420.68	0	0
FBtr0305190	2573	2399.68	0	0
FBtr0305194	2630	2456.68	0	0
FBtr0305193	2612	2438.68	0	0
FBtr0305195	2651	2477.68	0	0
FBtr0305191	4343	4169.68	0	0
FBtr0100328	3518	3344.68	1	0.0440386
FBtr0290063	2627	2453.68	0	0
FBtr0100326	2606	2432.68	0	0
FBtr0305196	2636	2462.68	0	0
FBtr0074015	2690	2516.68	0	0
FBtr0305189	2663	2489.68	0	0
FBtr0305192	2579	2405.68	0	0
FBtr0085213	615	441.676	0	0
FBtr0088177	1346	1172.68	6.21113	0.780154
FBtr0344632	2012	1838.68	257	20.5881
FBtr0078679	3648	3474.68	0.5	0.0211955
FBtr0347006	3648	3474.68	0.5	0.0211955
FBtr0334742	4442	4268.68	0	0
FBtr0339972	1645	1471.68	0	0
FBtr0306820	505	331.676	0	0
FBtr0076347	2015	1841.68	343	27.4327
FBtr0081034	674	500.676	0	0
FBtr0340574	563	389.676	0	0
FBtr0310556	3448	3274.68	2	0.08996
FBtr0301256	1095	921.676	95.5	15.262
FBtr0076707	1055	881.676	168	28.0665
FBtr0346040	1395	1221.68	4.04528	0.487731
FBtr0091935	1244	1070.68	209.455	28.8151
FBtr0079217	1281	1107.68	96.5508	12.839
FBtr0112945	1703	1529.68	0	0
FBtr0079218	1162	988.676	791.632	117.939
FBtr0343130	1419	1245.68	54.1598	6.40412
FBtr0299810	2056	1882.68	19.2548	1.50644
FBtr0072315	2218	2044.68	344	24.7812
FBtr0079501	3572	3398.68	0	0
FBtr0079502	1943	1769.68	0	0
FBtr0072534	1392	1218.68	0.00156652	0.000189336
FBtr0072535	1462	1288.68	0	0
FBtr0072536	1676	1502.68	0	0
